rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260318001114,11011,2025,00303873,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 27 기,4122622000546,제 26 기,3997014314732,제 25 기,3194214710432,7,KRW,,079160,CJ CGV,CFS
20260318001114,11011,2025,00303873,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 27 기,1162481112371,제 26 기,778878190773,제 25 기,474595169749,8,KRW,,079160,CJ CGV,CFS
20260318001114,11011,2025,00303873,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 27 기,510729493797,제 26 기,230935824211,제 25 기,190527889247,9,KRW,,079160,CJ CGV,CFS
20260318001114,11011,2025,00303873,BS,재무상태표,ifrs-full_CurrentTaxAssets,미수법인세환급액,-,제 27 기,1555181010,제 26 기,1910477110,제 25 기,2622993842,10,KRW,,079160,CJ CGV,CFS
20260318001114,11011,2025,00303873,BS,재무상태표,ifrs-full_CurrentTradeReceivables,매출채권,-,제 27 기,270900069359,제 26 기,292767013373,제 25 기,160281955260,11,KRW,,079160,CJ CGV,CFS
20260318001114,11011,2025,00303873,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 27 기,21378065104,제 26 기,21298947687,제 25 기,18966978727,12,KRW,,079160,CJ CGV,CFS
20260318001114,11011,2025,00303873,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정자산,-,제 27 기,74255573,제 26 기,1037129556,제 25 기,8799891821,13,KRW,,079160,CJ CGV,CFS
20260318001114,11011,2025,00303873,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 27 기,79024404855,제 26 기,88822154418,제 25 기,48606756612,14,KRW,,079160,CJ CGV,CFS
20260318001114,11011,2025,00303873,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 27 기,278819642673,제 26 기,142106644418,제 25 기,44788704240,15,KRW,,079160,CJ CGV,CFS
20260318001114,11011,2025,00303873,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 27 기,2960140888175,제 26 기,3218136123959,제 25 기,2719619540683,16,KRW,,079160,CJ CGV,CFS
