rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 2 기 3분기,31207534680,,,16,KRW,,89828180524,제 1 기 3분기,28351874278,28351874278,487570,HS효성,CFS
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,제 2 기 3분기,2124171300,,,17,KRW,,5670268114,제 1 기 3분기,2278878185,2278878185,487570,HS효성,CFS
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_ProfitLoss,분기순이익(손실),-,제 2 기 3분기,5635490539,,,18,KRW,,11123305085,제 1 기 3분기,540768884,540768884,487570,HS효성,CFS
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분순이익,-,제 2 기 3분기,240910862,,,20,KRW,,534672430,제 1 기 3분기,136269742,136269742,487570,HS효성,CFS
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests,비지배지분에 귀속될 계속영업이익,-,제 2 기 3분기,240910862,,,21,KRW,,534672430,제 1 기 3분기,136269742,136269742,487570,HS효성,CFS
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업지분순이익(손실),-,제 2 기 3분기,5394579677,,,22,KRW,,10588632655,제 1 기 3분기,404499142,404499142,487570,HS효성,CFS
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent,지배기업의 소유주에게 귀속될 계속영업손익,-,제 2 기 3분기,5394579677,,,23,KRW,,15165282557,제 1 기 3분기,5476883865,5476883865,487570,HS효성,CFS
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent,지배기업의 소유주에게 귀속될 중단영업손익,-,제 2 기 3분기,0,,,24,KRW,,-4576649902,제 1 기 3분기,-5072384723,-5072384723,487570,HS효성,CFS
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전계속영업이익,-,제 2 기 3분기,7759661839,,,25,KRW,,21370223101,제 1 기 3분기,7892031792,7892031792,487570,HS효성,CFS
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_ProfitLossFromContinuingOperations,계속영업분기순이익,-,제 2 기 3분기,5635490539,,,26,KRW,,15699954987,제 1 기 3분기,5613153607,5613153607,487570,HS효성,CFS
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),-,제 2 기 3분기,0,,,27,KRW,,-4576649902,제 1 기 3분기,-5072384723,-5072384723,487570,HS효성,CFS
20251114002078,11014,2025,01854763,IS,손익계산서,ifrs-full_Revenue,매출액 및 지분법손익,-,제 2 기 3분기,408726485747,,,28,KRW,,1216185665147,제 1 기 3분기,423396834820,423396834820,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,분기총포괄이익(손실),-,제 2 기 3분기,15731593907,,,6,KRW,,-1965053006,제 1 기 3분기,-12739863707,-12739863707,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 2 기 3분기,240910862,,,8,KRW,,534672430,제 1 기 3분기,136269742,136269742,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업소유주지분,-,제 2 기 3분기,15490683045,,,9,KRW,,-2499725436,제 1 기 3분기,-12876133449,-12876133449,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 2 기 3분기,10096103368,,,10,KRW,,-13088358091,제 1 기 3분기,-13280632591,-13280632591,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되는 항목,-,제 2 기 3분기,10787682558,,,11,KRW,,-12408255413,제 1 기 3분기,-13236605360,-13236605360,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,해외사업환산손익,-,제 2 기 3분기,5780407654,,,12,KRW,,-7343036165,제 1 기 3분기,-9398873095,-9398873095,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,-,제 2 기 3분기,5007274904,,,13,KRW,,-5065219248,제 1 기 3분기,-3837732265,-3837732265,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 항목,-,제 2 기 3분기,-691579190,,,14,KRW,,-680102678,제 1 기 3분기,-44027231,-44027231,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,dart_AdjustmentsForOtherExpenseByFunction,기타,-,제 2 기 3분기,0,,,15,KRW,,-361759161,제 1 기 3분기,0,0,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-,제 2 기 3분기,-64915448,,,16,KRW,,-93824175,제 1 기 3분기,-455635,-455635,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,관계기업의 이익잉여금 변동에 대한 지분,-,제 2 기 3분기,-626663742,,,17,KRW,,-948037664,제 1 기 3분기,-43571596,-43571596,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CIS,포괄손익계산서,ifrs-full_ProfitLoss,분기순이익(손실),-,제 2 기 3분기,5635490539,,,18,KRW,,11123305085,제 1 기 3분기,540768884,540768884,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초의 현금및현금성자산,-,제 2 기 3분기,31790200174,,,2,KRW,,,제 1 기 3분기,29040405867,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,분기말의 현금및현금성자산,-,제 2 기 3분기,25943494565,,,3,KRW,,,제 1 기 3분기,21986300642,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,제 2 기 3분기,-55295386961,,,8,KRW,,,제 1 기 3분기,17978957724,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_AcquisitionOfTreasuryShares,자기주식의 취득 등,-,제 2 기 3분기,0,,,9,KRW,,,제 1 기 3분기,1716700141,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 상환,-,제 2 기 3분기,3702471506,,,10,KRW,,,제 1 기 3분기,362370177,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 차입,-,제 2 기 3분기,311596356660,,,11,KRW,,,제 1 기 3분기,43568026538,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_RepaymentForGovernmentGrantsClassifiedAsFinancingActivities,정부보조금의 상환,-,제 2 기 3분기,24492124,,,12,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_RepaymentsOfLongTermBorrowings,유동성장기차입금의 상환,-,제 2 기 3분기,10159164586,,,13,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,-,제 2 기 3분기,353318743225,,,14,KRW,,,제 1 기 3분기,23509998496,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_ProceedsFromGovernmentGrantsClassifiedAsFinancingActivities,정부보조금의 수령,-,제 2 기 3분기,313127820,,,15,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,제 2 기 3분기,30947250608,,,16,KRW,,,제 1 기 3분기,-2045496463,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_AdjustmentsForDecreaseIncreaseInLeaseholdDeposits,단기보증금의 증가,-,제 2 기 3분기,0,,,17,KRW,,,제 1 기 3분기,264941160,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_DecreaseInGuaranteeDeposits,임차보증금의 감소,-,제 2 기 3분기,20312022,,,18,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_DecreaseInLoans,단기대여금의 회수,-,제 2 기 3분기,1977000000,,,19,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_IncreaseDecreaseThroughBusinessCombinations,사업결합으로 인한 순현금흐름,-,제 2 기 3분기,2708822347,,,20,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_IncreaseInGuaranteeDeposits,임차보증금의 증가,-,제 2 기 3분기,951004121,,,21,KRW,,,제 1 기 3분기,88393092,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_ProceedsFromSalesOfOtherFinancialAssets,기타금융자산의 처분,-,제 2 기 3분기,1207922872,,,22,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_PurchaseOfFinancialAssetsAtFairValueThroughProfitOrLossClassifiedAsInvestingActivities,당기손익-공정가치측정금융자산의 취득,-,제 2 기 3분기,18624957798,,,23,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,dart_PurchaseOfOtherFinancialAssets,기타금융자산의 취득,-,제 2 기 3분기,612802805,,,24,KRW,,,제 1 기 3분기,2000000,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_IncreaseDecreaseThroughBusinessCombinationsAndDisposalsReimbursementRights,사업양도로 인한 순현금흐름,-,제 2 기 3분기,82424704019,,,25,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_ProceedsFromGovernmentGrantsClassifiedAsInvestingActivities,정부보조금의 수령,-,제 2 기 3분기,162060999,,,26,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 2 기 3분기,690844309,,,27,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 2 기 3분기,43216836,,,28,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 2 기 3분기,2125623114,,,29,KRW,,,제 1 기 3분기,557697290,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_PurchaseOfInterestsInAssociates,관계기업투자주식의 취득,-,제 2 기 3분기,25862194071,,,30,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 2 기 3분기,4693406193,,,31,KRW,,,제 1 기 3분기,1132464921,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 2 기 3분기,18744248929,,,32,KRW,,,제 1 기 3분기,-21778334850,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperations,영업으로부터 창출된 현금흐름,-,제 2 기 3분기,20981863718,,,33,KRW,,,제 1 기 3분기,-17096930921,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금수취,-,제 2 기 3분기,11983696000,,,34,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부,-,제 2 기 3분기,3841272995,,,35,KRW,,,제 1 기 3분기,1178466788,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급,-,제 2 기 3분기,11134559887,,,36,KRW,,,제 1 기 3분기,4286748059,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취,-,제 2 기 3분기,754522093,,,37,KRW,,,제 1 기 3분기,783810918,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화표시 현금 및 현금성자산의 환율변동효과,-,제 2 기 3분기,-242818185,,,38,KRW,,,제 1 기 3분기,-1209231636,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금 및 현금성자산의 순증감,-,제 2 기 3분기,-5846705609,,,39,KRW,,,제 1 기 3분기,-7054105225,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 2 기 3분기,18629635000,,,3,KRW,,,제 1 기 3분기,18629635000,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 2 기 3분기,17991437419,,,3,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 2 기 3분기,112249429715,,,3,KRW,,,제 1 기 3분기,69398830911,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,연결재무제표 [member],제 2 기 3분기,553338553702,,,3,KRW,,,제 1 기 3분기,492453116558,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|비지배지분 [구성요소],제 2 기 3분기,4772540215,,,3,KRW,,,제 1 기 3분기,4639621054,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 2 기 3분기,548566013487,,,3,KRW,,,제 1 기 3분기,487813495504,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 2 기 3분기,399695511353,,,3,KRW,,,제 1 기 3분기,399785029593,,487570,HS효성,CFS
20251114002078,11014,2025,01854763,SCE,자본변동표,dart_TransferFromSharePremiumToAccumulatedDeficit,자본준비금의 이익잉여금 전입,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 2 기 3분기,0,,,4,KRW,,,제 1 기 3분기,0,,487570,HS효성,CFS
