rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_amount,thstrm_add_amount,ticker,corp_name,fs_div
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기,2458495051224,제 1 기,2269555200465,7,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기,45686399992,제 1 기,33720429238,8,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기,5872609865,제 1 기,8340921189,9,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기,24315370,제 1 기,243570,10,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 2 기,3276731339,제 1 기,1968327534,11,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 2 기,1074676983,제 1 기,1017974761,12,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 2 기,35438066435,제 1 기,22392962184,13,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 2 기,2412808651232,제 1 기,2235834771227,14,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 2 기,17723418003,제 1 기,12607176941,15,KRW,12044521000,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업투자,-,제 2 기,7111305279,제 1 기,7363918932,16,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 2 기,612037544717,제 1 기,618355355849,17,KRW,618882580000,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_NetDeferredTaxAssets,이연법인세자산,-,제 2 기,0,제 1 기,106834095,18,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_NoncurrentReceivables,장기매출채권 및 기타채권,-,제 2 기,14787827511,제 1 기,14324231918,19,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,순확정급여자산,-,제 2 기,9637432335,제 1 기,1755509326,20,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 2 기,32940350,제 1 기,13530277,21,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 2 기,1454927193347,제 1 기,1269099629278,22,KRW,1251039319000,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 2 기,296550989690,제 1 기,312208584611,23,KRW,311195219000,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기,1258600788881,제 1 기,1236746410784,25,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업소유주지분,-,제 2 기,854876608787,제 1 기,836533853138,26,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기,818362266205,제 1 기,818362266205,27,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,-,제 2 기,-1180906398,제 1 기,-1180906398,28,KRW,,,499790,GS피앤엘,CFS
20260311003399,11011,2025,01882845,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 2 기,-22836558,제 1 기,178859922,29,KRW,,,499790,GS피앤엘,CFS
