rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_Assets,자산 총계,-,제 26 기 1분기말,1134269780456,제 25 기말,1076837920124,7,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 26 기 1분기말,724029397925,제 25 기말,679366714930,8,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 26 기 1분기말,249295781527,제 25 기말,209698099582,9,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtAmortisedCost,기타금융자산,-,제 26 기 1분기말,6332632528,제 25 기말,9786214710,10,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLoss,당기손익-공정가치측정금융자산,-,제 26 기 1분기말,5645182751,제 25 기말,5634034032,11,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 26 기 1분기말,836703195,제 25 기말,175366031,12,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_CurrentTradeReceivables,매출채권,-,제 26 기 1분기말,74339481586,제 25 기말,74988539187,13,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 26 기 1분기말,55041497790,제 25 기말,55845161168,14,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 26 기 1분기말,3538118548,제 25 기말,4239300220,15,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 26 기 1분기말,329000000000,제 25 기말,319000000000,16,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 26 기 1분기말,410240382531,제 25 기말,397471205194,17,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 26 기 1분기말,38823511734,제 25 기말,38967042468,18,KRW,,,,,,,145020,휴젤,CFS
20260515000615,11013,2026,00888347,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 26 기 1분기말,198473933196,제 25 기말,191314651936,19,KRW,제 24 기,195921887000,,,,,145020,휴젤,CFS
