rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260318001038,11011,2025,01136348,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 10 기,101356439305,제 9 기,97079212236,제 8 기,101457162084,7,KRW,,242040,나무기술,CFS
20260318001038,11011,2025,01136348,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 10 기,54783050318,제 9 기,53085438434,제 8 기,55748458008,8,KRW,,242040,나무기술,CFS
20260318001038,11011,2025,01136348,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 10 기,19280329213,제 9 기,14179649806,제 8 기,12209615767,9,KRW,,242040,나무기술,CFS
20260318001038,11011,2025,01136348,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,"유동 당기손익인식금융자산, 의무적으로 측정된 공정가치",-,제 10 기,10,제 9 기,1711715304,제 8 기,1168058406,10,KRW,,242040,나무기술,CFS
20260318001038,11011,2025,01136348,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 10 기,0,제 9 기,0,제 8 기,0,11,KRW,,242040,나무기술,CFS
20260318001038,11011,2025,01136348,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 10 기,3414409939,제 9 기,5846074626,제 8 기,4925833592,12,KRW,,242040,나무기술,CFS
20260318001038,11011,2025,01136348,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 10 기,4995504721,제 9 기,3462864741,제 8 기,3133427639,13,KRW,,242040,나무기술,CFS
20260318001038,11011,2025,01136348,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 10 기,2908367857,제 9 기,741786210,제 8 기,5654573049,14,KRW,,242040,나무기술,CFS
20260318001038,11011,2025,01136348,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 10 기,24184438578,제 9 기,27143347747,제 8 기,28656949555,15,KRW,,242040,나무기술,CFS
20260318001038,11011,2025,01136348,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 10 기,46573388987,제 9 기,43993773802,제 8 기,45708704076,16,KRW,,242040,나무기술,CFS
