rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기 1분기말,14487883809,제 1 기말,14389802915,7,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기 1분기말,14487883809,제 1 기말,14389802915,8,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_AccruedIncomeIncludingContractAssets,미수수익,-,제 2 기 1분기말,142136986,제 1 기말,38082192,9,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기 1분기말,345707823,제 1 기말,351681723,10,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기 1분기말,39000,제 1 기말,39000,11,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 2 기 1분기말,14000000000,제 1 기말,14000000000,12,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 2 기 1분기말,0,제 1 기말,0,13,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 2 기 1분기말,0,제 1 기말,0,14,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기 1분기말,11653817780,제 1 기말,11653817780,16,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기 1분기말,12331208479,제 1 기말,12266843896,17,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 2 기 1분기말,621000000,제 1 기말,621000000,18,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 2 기 1분기말,56390699,제 1 기말,-7973884,19,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 2 기 1분기말,14487883809,제 1 기말,14389802915,20,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 2 기 1분기말,1000000,제 1 기말,1000000,22,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,dart_Payables,미지급금,-,제 2 기 1분기말,1000000,제 1 기말,1000000,23,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 2 기 1분기말,2156675330,제 1 기말,2122959019,24,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 2 기 1분기말,2155675330,제 1 기말,2121959019,25,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,dart_ConvertibleBonds,"전환사채, 총액",-,제 2 기 1분기말,2065064588,제 1 기말,2048354848,26,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 2 기 1분기말,90610742,제 1 기말,73604171,27,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 2 기 1분기,-5973900,,,6,KRW,-5973900,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,영업비용,-,제 2 기 1분기,5973900,,,7,KRW,5973900,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 2 기 1분기,64364583,,,8,KRW,64364583,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,제 2 기 1분기,10.36,,,10,KRW,10.36,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,제 2 기 1분기,9.02,,,11,KRW,9.02,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 2 기 1분기,16709740,,,12,KRW,16709740,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 2 기 1분기,104054794,,,13,KRW,104054794,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,제 2 기 1분기,-17006571,,,14,KRW,-17006571,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 2 기 1분기,0,,,15,KRW,0,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 2 기 1분기,64364583,,,16,KRW,64364583,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 2 기 1분기,81371154,,,17,KRW,81371154,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CIS,포괄손익계산서,ifrs-full_Revenue,영업수익,-,제 2 기 1분기,0,,,18,KRW,0,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 2 기 1분기,351681723,,,2,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 2 기 1분기,345707823,,,3,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-,제 2 기 1분기,0,,,8,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,dart_ProceedsFromConvertibleBonds,전환사채의 증가,-,제 2 기 1분기,0,,,9,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,-표준계정코드 미사용-,설립자본금의 납입,-,제 2 기 1분기,0,,,10,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,ifrs-full_ProceedsFromIssuingShares,주식의 발행,-,제 2 기 1분기,0,,,11,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-,제 2 기 1분기,0,,,12,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,-,제 2 기 1분기,0,,,13,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,-,제 2 기 1분기,-5973900,,,14,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로 인한 자산 부채의 변동,-,제 2 기 1분기,0,,,15,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,-,제 2 기 1분기,-70338483,,,16,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세환급(납부),-,제 2 기 1분기,0,,,17,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취,-,제 2 기 1분기,0,,,18,KRW,,492220,KB제31호스팩,OFS
20250513000273,11013,2025,01866926,CF,현금흐름표,ifrs-full_ProfitLoss,당기순이익(손실),-,제 2 기 1분기,64364583,,,19,KRW,,492220,KB제31호스팩,OFS
