rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 3 기 3분기말,10146941319,제 2 기말,10026089008,7,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 3 기 3분기말,10146941319,제 2 기말,10026089008,8,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,-표준계정코드 미사용-,미수수익,-,제 3 기 3분기말,143401338,제 2 기말,243813699,9,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 3 기 3분기말,1751489089,제 2 기말,1781988249,10,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 3 기 3분기말,15250892,제 2 기말,287060,11,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 3 기 3분기말,8236800000,제 2 기말,8000000000,12,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 3 기 3분기말,7565894500,제 2 기말,7565894500,15,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 3 기 3분기말,335268370,제 2 기말,335268370,16,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 3 기 3분기말,8459616545,제 2 기말,8387515989,17,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 3 기 3분기말,415500000,제 2 기말,415500000,18,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 3 기 3분기말,142953675,제 2 기말,70853119,19,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 3 기 3분기말,10146941319,제 2 기말,10026089008,20,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 3 기 3분기말,1687324774,제 2 기말,1638573019,23,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 3 기 3분기말,1687324774,제 2 기말,1638573019,24,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,-표준계정코드 미사용-,전환사채,-,제 3 기 3분기말,1607773570,제 2 기말,1531266583,25,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 3 기 3분기말,79551204,제 2 기말,107306436,26,KRW,,472230,SK증권제11호스팩,OFS
20251110000066,11014,2025,01797440,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 3 기 3분기,-20600750,,,6,KRW,-31761958,472230,SK증권제11호스팩,OFS
