rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260319000001,11011,2025,00108649,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 48 기,106726399881,제 47 기,113226626118,제 46 기,114146715073,7,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 48 기,53741403646,제 47 기,57305158474,제 46 기,56907067076,8,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,dart_CurrentFinancialAssetDesignationAsAtFairValueThroughProfitOrLoss,당기손익-공정가치금융자산,-,제 48 기,406653000,제 47 기,4278769409,제 46 기,5299197730,9,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,dart_ShortTermAccruedIncome,"단기미수수익, 총액",-,제 48 기,29509942,제 47 기,75223851,제 46 기,55310239,10,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,dart_ShortTermAdvancePayments,"단기선급금, 총액",-,제 48 기,357688520,제 47 기,582584370,제 46 기,351309071,11,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,dart_ShortTermLoans,"단기대여금, 총액",-,제 48 기,696416610,제 47 기,538746770,제 46 기,94830920,12,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,dart_ShortTermOtherReceivables,"단기미수금, 총액",-,제 48 기,640670131,제 47 기,914267024,제 46 기,648142146,13,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,dart_ShortTermPrepaidExpenses,"단기선급비용, 총액",-,제 48 기,737131626,제 47 기,600193334,제 46 기,1199586626,14,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,dart_ShortTermTradeReceivable,단기매출채권,-,제 48 기,22164098088,제 47 기,21365415628,제 46 기,20387553185,15,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 48 기,1354179484,제 47 기,1269905460,제 46 기,2969627958,16,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 48 기,92884890,제 47 기,87400401,제 46 기,50344347,17,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 48 기,22916894689,제 47 기,21498705250,제 46 기,21939344035,18,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 48 기,4345276666,제 47 기,6093946977,제 46 기,3911820819,19,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 48 기,52984996235,제 47 기,55921467644,제 46 기,57239647997,20,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 48 기,209000000,제 47 기,365047500,제 46 기,341137500,21,KRW,,048770,TPC로보틱스,CFS
20260319000001,11011,2025,00108649,BS,재무상태표,dart_LongTermLoansGross,장기대여금,-,제 48 기,,제 47 기,,제 46 기,84667362,22,KRW,,048770,TPC로보틱스,CFS
