rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260319000752,11011,2025,00377018,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 26 기,95950653324,제 25 기,91151470613,제 24 기,84411307580,7,KRW,,049080,기가레인,CFS
20260319000752,11011,2025,00377018,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 26 기,36185671838,제 25 기,36811542013,제 24 기,40187180351,8,KRW,,049080,기가레인,CFS
20260319000752,11011,2025,00377018,BS,재무상태표,-표준계정코드 미사용-,기타유동비금융자산,-,제 26 기,2804061628,제 25 기,1689411554,제 24 기,735530093,9,KRW,,049080,기가레인,CFS
20260319000752,11011,2025,00377018,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 26 기,13979054279,제 25 기,22430337639,제 24 기,15284490672,10,KRW,,049080,기가레인,CFS
20260319000752,11011,2025,00377018,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 26 기,49260690,제 25 기,93567840,제 24 기,70819830,11,KRW,,049080,기가레인,CFS
20260319000752,11011,2025,00377018,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 26 기,7985933255,제 25 기,6237183374,제 24 기,11859207203,12,KRW,,049080,기가레인,CFS
20260319000752,11011,2025,00377018,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 26 기,645589446,제 25 기,841900000,제 24 기,5949573956,13,KRW,,049080,기가레인,CFS
20260319000752,11011,2025,00377018,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 26 기,10721772540,제 25 기,5519141606,제 24 기,6287558597,14,KRW,,049080,기가레인,CFS
20260319000752,11011,2025,00377018,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 26 기,59764981486,제 25 기,54339928600,제 24 기,44224127229,15,KRW,,049080,기가레인,CFS
20260319000752,11011,2025,00377018,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,비유동당기손익-공정가치금융자산,-,제 26 기,20696625,제 25 기,20513070,제 24 기,19007055,16,KRW,,049080,기가레인,CFS
