rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20250514000946,11013,2025,01866528,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기 1분기말,11912604218,제 1 기말,11857603728,7,KRW,,489210,교보17호스팩,OFS
20250514000946,11013,2025,01866528,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기 1분기말,1792377199,제 1 기말,1816280819,8,KRW,,489210,교보17호스팩,OFS
20250514000946,11013,2025,01866528,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기 1분기말,117430,제 1 기말,117430,9,KRW,,489210,교보17호스팩,OFS
20250514000946,11013,2025,01866528,BS,재무상태표,ifrs-full_OtherFinancialAssets,기타금융자산,-,제 2 기 1분기말,10000000000,제 1 기말,10000000000,10,KRW,,489210,교보17호스팩,OFS
20250514000946,11013,2025,01866528,BS,재무상태표,ifrs-full_OtherNonfinancialAssets,기타자산,-,제 2 기 1분기말,120109589,제 1 기말,41205479,11,KRW,,489210,교보17호스팩,OFS
20250514000946,11013,2025,01866528,BS,재무상태표,ifrs-full_AccruedIncomeIncludingContractAssets,미수수익,-,제 2 기 1분기말,120109589,제 1 기말,41205479,12,KRW,,489210,교보17호스팩,OFS
20250514000946,11013,2025,01866528,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기 1분기말,9503965000,제 1 기말,9503965000,15,KRW,,489210,교보17호스팩,OFS
20250514000946,11013,2025,01866528,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 2 기 1분기말,267111764,제 1 기말,267111764,16,KRW,,489210,교보17호스팩,OFS
20250514000946,11013,2025,01866528,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기 1분기말,10310883638,제 1 기말,10272759172,17,KRW,,489210,교보17호스팩,OFS
20250514000946,11013,2025,01866528,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 2 기 1분기말,518000000,제 1 기말,518000000,18,KRW,,489210,교보17호스팩,OFS
20250514000946,11013,2025,01866528,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 2 기 1분기말,21806874,제 1 기말,-16317592,19,KRW,,489210,교보17호스팩,OFS
