rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 42 기 3분기말,948582272788,제 41 기말,878968656770,7,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 42 기 3분기말,514786248772,제 41 기말,460860282424,8,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,dart_CurrentDerivativeAsset,유동파생상품자산,-,제 42 기 3분기말,11493774210,제 41 기말,0,9,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 42 기 3분기말,102472409403,제 41 기말,57565061282,10,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtAmortisedCost,상각후원가로 측정하는 유동 금융자산,-,제 42 기 3분기말,3774920000,제 41 기말,0,11,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLoss,유동 당기손익인식금융자산,-,제 42 기 3분기말,57482085859,제 41 기말,19695349647,12,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_CurrentLoansAndReceivables,유동 대여금 및 수취채권,-,제 42 기 3분기말,17079422777,제 41 기말,35984172947,13,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 42 기 3분기말,4790720,제 41 기말,6000790,14,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_CurrentTradeReceivables,유동매출채권,-,제 42 기 3분기말,101693502590,제 41 기말,126501819453,15,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 42 기 3분기말,190217706672,제 41 기말,197476021632,16,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 42 기 3분기말,22418528578,제 41 기말,15033642564,17,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 42 기 3분기말,8149107963,제 41 기말,8598214109,18,KRW,,,,,,,017960,한국카본,CFS
20251114002595,11014,2025,00159795,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 42 기 3분기말,433794085892,제 41 기말,418106149111,19,KRW,,,,,,,017960,한국카본,CFS
