rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기,11975054839,제 1 기,2490592328,7,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기,11975054839,제 1 기,2490592328,8,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기,2261827085,제 1 기,2490553108,9,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기,357480,제 1 기,39220,10,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 2 기,9500000000,제 1 기,0,11,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 2 기,212870274,제 1 기,0,12,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 2 기,0,제 1 기,0,13,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기,9194437360,제 1 기,184345600,15,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 2 기,298350399,제 1 기,298350399,16,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,dart_OtherCapitalAdjustments,기타자본조정,-,제 2 기,298350399,제 1 기,298350399,17,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기,9917089458,제 1 기,488380142,18,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 2 기,496000000,제 1 기,21000000,19,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 2 기,-71698301,제 1 기,-15315857,20,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 2 기,11975054839,제 1 기,2490592328,21,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 2 기,559200,제 1 기,4400000,23,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 2 기,559200,제 1 기,4400000,24,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 2 기,2057965381,제 1 기,2002212186,25,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 2 기,2057406181,제 1 기,1997812186,26,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 2 기,63937572,제 1 기,74784095,27,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 2 기,1993468609,제 1 기,1923028091,28,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,BS,재무상태표,dart_ConvertibleBonds,"전환사채, 총액",-,제 2 기,1993468609,제 1 기,1923028091,29,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 2 기,-211944489,제 1 기,-9408000,6,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 2 기,-56382444,제 1 기,-15315857,7,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,제 2 기,-14,제 1 기,-73,9,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,제 2 기,-14,제 1 기,-73,10,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융원가,-,제 2 기,70440518,제 1 기,10209379,11,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 2 기,215017380,제 1 기,254728,12,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,제 2 기,67367627,제 1 기,19362651,13,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CIS,포괄손익계산서,ifrs-full_OperatingExpense,영업비용,-,제 2 기,211944489,제 1 기,9408000,14,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 2 기,-56382444,제 1 기,-15315857,15,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 2 기,-67367627,제 1 기,-19362651,16,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 2 기,2490553108,제 1 기,,2,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 2 기,2261827085,제 1 기,2490553108,3,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-,제 2 기,9485091760,제 1 기,2500000000,8,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,-표준계정코드 미사용-,전환사채의 발행,-,제 2 기,0,제 1 기,,9,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,ifrs-full_ProceedsFromIssuingShares,주식의 발행,-,제 2 기,9485091760,제 1 기,,10,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-,제 2 기,-9500000000,제 1 기,0,11,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,-,제 2 기,9500000000,제 1 기,0,12,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,-,제 2 기,-213817783,제 1 기,-9446892,13,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로 인한 자산 부채의 변동,-,제 2 기,-3840800,제 1 기,-293620,14,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,-,제 2 기,-153414939,제 1 기,6162585,15,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세환급(납부),-,제 2 기,179600,제 1 기,0,16,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취,-,제 2 기,0,제 1 기,0,17,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,ifrs-full_ProfitLoss,당기순이익(손실),-,제 2 기,-56382444,제 1 기,-15315857,18,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 2 기,-228726023,제 1 기,2490553108,19,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|자본잉여금 [구성요소],제 2 기,184345600,제 1 기,184345600,3,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,별도재무제표 [member],제 2 기,488380142,제 1 기,205345600,3,KRW,,498390,한화플러스제5호스팩,OFS
20260319001001,11011,2025,01881800,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|기타자본구성요소 [구성요소],제 2 기,298350399,제 1 기,,3,KRW,,498390,한화플러스제5호스팩,OFS
