rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 8 기,7599100705541,제 7 기,7461863865856,제 6 기,7016268809820,7,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 8 기,4718349193562,제 7 기,5380387938712,제 6 기,4987269549535,8,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 8 기,884034771732,제 7 기,824527529073,제 6 기,558231008377,9,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_CurrentDerivativeFinancialAssets,기타유동자산,-,제 8 기,0,제 7 기,4085665009,제 6 기,3620493189,10,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 8 기,1505675943730,제 7 기,1854262476017,제 6 기,1507391138497,11,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,단기투자증권,-,제 8 기,3106085000,제 7 기,794805000,제 6 기,1144725000,12,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 8 기,84101000000,제 7 기,189746280411,제 6 기,150054849313,13,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 8 기,2241431393100,제 7 기,2506971183202,제 6 기,2766827335159,14,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_CurrentAdvancesToSuppliers,유동선급금,-,제 8 기,182192730227,제 7 기,197728240799,제 6 기,222074844701,15,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_CurrentContractAssets,유동계약자산,-,제 8 기,418124896288,제 7 기,760905003167,제 6 기,982293721773,16,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_CurrentPrepaidExpenses,유동선급비용,-,제 8 기,223549508175,제 7 기,256477644851,제 6 기,286200532363,17,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_CurrentTradeReceivables,유동매출채권,-,제 8 기,897158183789,제 7 기,799260951328,제 6 기,670988111500,18,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_OtherCurrentReceivables,기타 유동채권,-,제 8 기,520406074621,제 7 기,492599343057,제 6 기,605270124822,19,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 8 기,2880751511979,제 7 기,2081475927144,제 6 기,2028999260285,20,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 8 기,29961000000,제 7 기,30886750000,제 6 기,0,21,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 8 기,14204743536,제 7 기,11847516584,제 6 기,11372816962,22,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업및공동기업투자,-,제 8 기,106740936582,제 7 기,76566414105,제 6 기,71218434251,23,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 8 기,614544809432,제 7 기,400484902421,제 6 기,359822175191,24,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_NetDeferredTaxAssets,순이연법인세자산,-,제 8 기,167303689400,제 7 기,201358485602,제 6 기,210344704047,25,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_NoncurrentDerivativeFinancialAssets,기타비유동자산,-,제 8 기,28788206,제 7 기,1776389,제 6 기,1615491907,26,KRW,,294870,IPARK현대산업개발,CFS
20260318001249,11011,2025,01310269,BS,재무상태표,ifrs-full_NoncurrentLoansAndReceivables,기타수취채권,-,제 8 기,892817496051,제 7 기,681812820225,제 6 기,677543057156,27,KRW,,294870,IPARK현대산업개발,CFS
