rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260323001443,11011,2025,00129013,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 50 기,169330716894,제 49 기,173079219891,제 48 기,168208968603,7,KRW,,011150,CJ씨푸드,CFS
20260323001443,11011,2025,00129013,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 50 기,74172993958,제 49 기,83796240137,제 48 기,80537067058,8,KRW,,011150,CJ씨푸드,CFS
20260323001443,11011,2025,00129013,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 50 기,47870001828,제 49 기,47932662375,제 48 기,43384454472,9,KRW,,011150,CJ씨푸드,CFS
20260323001443,11011,2025,00129013,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 50 기,4966535466,제 49 기,6745582771,제 48 기,5905178664,10,KRW,,011150,CJ씨푸드,CFS
20260323001443,11011,2025,00129013,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 50 기,17691762957,제 49 기,20969117338,제 48 기,23783273000,11,KRW,,011150,CJ씨푸드,CFS
20260323001443,11011,2025,00129013,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 50 기,540773518,제 49 기,3031609371,제 48 기,3556812528,12,KRW,,011150,CJ씨푸드,CFS
20260323001443,11011,2025,00129013,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 50 기,3103920189,제 49 기,5117268282,제 48 기,3907348394,13,KRW,,011150,CJ씨푸드,CFS
20260323001443,11011,2025,00129013,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 50 기,95157722936,제 49 기,89282979754,제 48 기,87671862545,14,KRW,,011150,CJ씨푸드,CFS
20260323001443,11011,2025,00129013,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 50 기,374117819,제 49 기,432190292,제 48 기,581159830,15,KRW,,011150,CJ씨푸드,CFS
20260323001443,11011,2025,00129013,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업투자주식,-,제 50 기,32764605779,제 49 기,29118074391,제 48 기,22699989662,16,KRW,,011150,CJ씨푸드,CFS
