rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 50 기 반기말,105994372807,제 49 기말,116893023052,7,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 50 기 반기말,14898320523,제 49 기말,25142984915,8,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,-표준계정코드 미사용-,유동 금융리스채권,-,제 50 기 반기말,,제 49 기말,32979757,9,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 50 기 반기말,2394469665,제 49 기말,8276788118,10,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 50 기 반기말,44935800,제 49 기말,44305480,11,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 50 기 반기말,6076214885,제 49 기말,7719709242,12,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 50 기 반기말,192557592,제 49 기말,384217746,13,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 50 기 반기말,1479016755,제 49 기말,3354307093,14,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 50 기 반기말,4711125826,제 49 기말,5330677479,15,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 50 기 반기말,91096052284,제 49 기말,91750038137,16,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 50 기 반기말,12008849771,제 49 기말,12167557035,17,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 50 기 반기말,315816080,제 49 기말,502038280,18,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 50 기 반기말,78771386433,제 49 기말,79080442822,19,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,dart_OtherPropertyPlantAndEquipmentGross,유형자산,-,제 50 기 반기말,78499439879,제 49 기말,78612093893,20,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 50 기 반기말,271946554,제 49 기말,468348929,21,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 50 기 반기말,37042589092,제 49 기말,31095762234,23,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 50 기 반기말,37042589092,제 49 기말,31095762234,24,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,dart_CapitalSurplus,기타불입자본,-,제 50 기 반기말,48281642295,제 49 기말,41430110513,25,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 50 기 반기말,38549533120,제 49 기말,40563676721,26,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 50 기 반기말,15561767500,제 49 기말,52507389000,27,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 50 기 반기말,-65350353823,제 49 기말,-103405414000,28,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 50 기 반기말,105994372807,제 49 기말,116893023052,30,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 50 기 반기말,52528796783,제 49 기말,68724615092,32,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,-표준계정코드 미사용-,유동성차입금,-,제 50 기 반기말,28217887793,제 49 기말,38132207550,33,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,-표준계정코드 미사용-,파생상품 금융부채,-,제 50 기 반기말,,제 49 기말,395000000,34,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 50 기 반기말,2635017718,제 49 기말,3409233877,35,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,dart_CurrentFinancialGuaranteeLiabilities,유동성임대보증금,-,제 50 기 반기말,2280081500,제 49 기말,2848256000,36,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,dart_CurrentFinancialLiabilitiesDesignationAsAtFairValueThroughProfitOrLoss,미지급비용,-,제 50 기 반기말,354936218,제 49 기말,560977877,37,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타 유동부채,-,제 50 기 반기말,157244507,제 49 기말,192579183,38,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타유동채무,-,제 50 기 반기말,21518646765,제 49 기말,26595594482,39,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,dart_CurrentPortionOfConvertibleBonds,유동성전환사채,-,제 50 기 반기말,19153818079,제 49 기말,23767823316,40,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,dart_ShortTermOtherPayables,단기미지급금,-,제 50 기 반기말,774988015,제 49 기말,1164698826,41,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,dart_ShortTermTradePayables,단기매입채무,-,제 50 기 반기말,1411502116,제 49 기말,1309702294,42,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동 리스부채,-,제 50 기 반기말,178338555,제 49 기말,353370046,43,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 50 기 반기말,68951783715,제 49 기말,85797260818,44,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 50 기 반기말,16422986932,제 49 기말,17072645726,45,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무 및 기타비유동채무,-,제 50 기 반기말,118448452,제 49 기말,802520678,46,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,dart_LongTermBorrowingsGross,"장기차입금(사채 포함), 총액",-,제 50 기 반기말,,제 49 기말,624960000,47,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동 리스부채,-,제 50 기 반기말,118448452,제 49 기말,177560678,48,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여채무,-,제 50 기 반기말,975473749,제 49 기말,941060317,49,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 50 기 반기말,15329064731,제 49 기말,15329064731,50,KRW,,,,,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 50 기 반기,418763253,,,6,KRW,1583231165,제 49 기 반기,-1924377249,-2536636827,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,dart_OtherGains,기타이익,-,제 50 기 반기,44881308,,,7,KRW,91460733,제 49 기 반기,511920383,1036229052,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,dart_OtherLosses,기타손실,-,제 50 기 반기,634017610,,,8,KRW,673332246,제 49 기 반기,2373513,56903132,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와 관리비,-,제 50 기 반기,522116642,,,9,KRW,13293185,제 49 기 반기,2653704816,5098509388,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 50 기 반기,-1993084176,,,10,KRW,-2615391590,제 49 기 반기,-15052472156,-16505440512,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업소유주지분,-,제 50 기 반기,-1993084176,,,13,KRW,-2615391590,제 49 기 반기,-15052472156,-16505440512,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 50 기 반기,3883991892,,,14,KRW,7570225173,제 49 기 반기,4676037879,11320663644,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,제 50 기 반기,-12,,,16,KRW,-18,제 49 기 반기,-168,-189,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융원가,-,제 50 기 반기,2044675039,,,17,KRW,3867874826,제 49 기 반기,18249010741,20428794661,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 50 기 반기,334929058,,,18,KRW,364182566,제 49 기 반기,1105194628,1874350716,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 50 기 반기,940879895,,,19,KRW,1596524350,제 49 기 반기,729327567,2561872561,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,제 50 기 반기,,,,20,KRW,,제 49 기 반기,3480172348,3573603250,011300,우성머티리얼스,CFS
20250814001410,11012,2025,00132868,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 50 기 반기,-112965146,,,21,KRW,-113058982,제 49 기 반기,26001988,32711090,011300,우성머티리얼스,CFS
