rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 29 기 1분기말,485003212071,제 28 기말,478093566716,7,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 29 기 1분기말,70697363493,제 28 기말,68934621106,8,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 29 기 1분기말,14475662269,제 28 기말,13290785252,9,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 29 기 1분기말,154721650,제 28 기말,147772410,10,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_CurrentTradeReceivables,매출채권,-,제 29 기 1분기말,18276761795,제 28 기말,14975129922,11,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 29 기 1분기말,5860099020,제 28 기말,6790782875,12,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정자산,-,제 29 기 1분기말,23297668380,제 28 기말,23297668380,13,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 29 기 1분기말,1715932429,제 28 기말,1937074213,14,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 29 기 1분기말,6916517950,제 28 기말,8495408054,15,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 29 기 1분기말,414305848578,제 28 기말,409158945610,16,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 29 기 1분기말,51240357396,제 28 기말,51738956231,17,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계및공동기업투자주식,-,제 29 기 1분기말,63934012157,제 28 기말,59742850371,18,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 29 기 1분기말,1089023897,제 28 기말,1096745593,19,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLoss,당기손익-공정가치 측정 금융자산,-,제 29 기 1분기말,166890445507,제 28 기말,166157081517,20,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산,-,제 29 기 1분기말,200002500,제 28 기말,200002500,21,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 29 기 1분기말,72321433,제 28 기말,72321433,22,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 29 기 1분기말,348819029,제 28 기말,398377526,23,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 29 기 1분기말,127964454467,제 28 기말,127047732950,24,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 29 기 1분기말,2566412192,제 28 기말,2704877489,25,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 29 기 1분기말,293980681007,제 28 기말,297742201575,27,KRW,,,,,067630,HLB생명과학,CFS
20260515001388,11013,2026,00365590,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주지분,-,제 29 기 1분기말,293601005107,제 28 기말,297351363699,28,KRW,,,,,067630,HLB생명과학,CFS
