rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_amount,thstrm_add_amount,ticker,corp_name,fs_div
20260316001204,11011,2025,01867758,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,리스부채,-,제 2 기,12421141307,제 1 기,13672367316,38,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,미지급법인세,-,제 2 기,2059128102,제 1 기,49292100739,39,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타유동부채,-,제 2 기,29456926024,제 1 기,31058238494,40,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,-,제 2 기,186570047643,제 1 기,202454844921,41,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 2 기,943173724181,제 1 기,766419408117,42,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 2 기,316437385680,제 1 기,236315827317,43,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 2 기,10540766640,제 1 기,22503440439,44,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,장기리스부채,-,제 2 기,13535593333,제 1 기,23641295417,45,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,BS,재무상태표,ifrs-full_NoncurrentPayables,장기매입채무및기타채무,-,제 2 기,191384577193,제 1 기,75683843960,46,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,BS,재무상태표,ifrs-full_NoncurrentProvisionsForEmployeeBenefits,종업원급여부채,-,제 2 기,99781026095,제 1 기,114487247501,47,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,BS,재무상태표,ifrs-full_OtherNoncurrentLiabilities,기타비유동부채,-,제 2 기,1195422419,제 1 기,0,48,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 2 기,162267204336,제 1 기,5466174056,6,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 2 기,50465751889,제 1 기,53174764880,7,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 2 기,57239351153,제 1 기,18411307828,8,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 2 기,522047501909,제 1 기,161346383190,9,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 2 기,37723649128,제 1 기,20979671123,10,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 2 기,-2976074370,제 1 기,-6698593815,12,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 2 기,40699723498,제 1 기,27678264938,13,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 2 기,841190155909,제 1 기,240080277901,14,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본 주당순이익(손실),-,제 2 기,902,제 1 기,211,16,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,계속사업 기본 주당순이익,-,제 2 기,1210,제 1 기,707,17,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,중단사업 기본 주당순이익,-,제 2 기,-308,제 1 기,-496,18,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석 주당순이익(손실),-,제 2 기,902,제 1 기,211,19,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,계속사업 희석 주당순이익,-,제 2 기,1210,제 1 기,707,20,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,중단사업 희석 주당순이익,-,제 2 기,-308,제 1 기,-496,21,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 2 기,152576618150,제 1 기,23054947336,22,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 2 기,18072453078,제 1 기,8599855975,23,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 2 기,949731713216,제 1 기,253242085033,24,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,제 2 기,-40154613197,제 1 기,-9827830736,25,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄이익(손실),-,제 2 기,-4896104707,제 1 기,17768878492,26,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되는 항목,-,제 2 기,-4042239913,제 1 기,16295124486,27,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산손익,-,제 2 기,-4042239913,제 1 기,16295124486,28,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 항목,-,제 2 기,-853864794,제 1 기,1473754006,29,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-,제 2 기,-595305841,제 1 기,1473754006,30,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,자산재평가손익,-,제 2 기,-258558953,제 1 기,0,31,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 2 기,42619753835,제 1 기,3210792631,32,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 2 기,-2970068864,제 1 기,-7385106230,34,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests,계속사업당기순이익(손실),-,제 2 기,0,제 1 기,0,35,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ProfitLossFromDiscontinuedOperationsAttributableToNoncontrollingInterests,중단사업당기순이익(손실),-,제 2 기,-2970068864,제 1 기,-7385106230,36,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 2 기,45589822699,제 1 기,10595898861,37,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent,계속사업당기순이익(손실),-,제 2 기,61144053197,제 1 기,35602370483,38,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent,중단사업당기순이익(손실),-,제 2 기,-15554230498,제 1 기,-25006471622,39,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세차감전순손익,-,제 2 기,20989440000,제 1 기,25774539747,40,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ProfitLossFromContinuingOperations,계속사업순손익,-,제 2 기,61144053197,제 1 기,35602370483,41,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업순손익,-,제 2 기,-18524299362,제 1 기,-32391577852,42,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_ResearchAndDevelopmentExpense,연구개발비,-,제 2 기,265417006971,제 1 기,86429527787,43,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CIS,포괄손익계산서,ifrs-full_Revenue,매출,-,제 2 기,1790921869125,제 1 기,493322362934,44,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초의 현금및현금성자산,-,제 2 기,153754690594,제 1 기,275827519093,2,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말의 현금및현금성자산,-,제 2 기,248756754664,제 1 기,153754690594,3,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,제 2 기,157551645845,제 1 기,-107229628348,8,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_AcquisitionOfTreasuryShares,자기주식의 취득,-,제 2 기,0,제 1 기,3923921102,9,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_ProceedsFromBonds,사채의 발행,-,제 2 기,60000000000,제 1 기,0,10,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 차입,-,제 2 기,30000000000,제 1 기,0,11,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 차입,-,제 2 기,268627707337,제 1 기,10000000000,12,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_RepaymentsOfBonds,사채의 상환,-,제 2 기,20000000000,제 1 기,0,13,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_RepaymentsOfLongTermBorrowings,유동성장기차입금의 상환,-,제 2 기,0,제 1 기,41748000000,14,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,-,제 2 기,169478692126,제 1 기,48598294848,15,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,-표준계정코드 미사용-,유동성차입금(Nego)의 순증가(감소),-,제 2 기,0,제 1 기,-18357923934,16,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 상환,-,제 2 기,11597369366,제 1 기,4601488464,17,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,제 2 기,-67110518758,제 1 기,-74441384427,18,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_DecreaseInGuaranteeDeposits,보증금의 감소,-,제 2 기,2622571484,제 1 기,286928758,19,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_IncreaseInGuaranteeDeposits,보증금의 증가,-,제 2 기,797239884,제 1 기,187917481,20,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_IncreaseInLoans,대여금의 대여,-,제 2 기,135945073,제 1 기,0,21,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_ProceedsFromSalesOfLongTermLoansAndReceivables,장기대여금의 회수,-,제 2 기,620000000,제 1 기,3888904,22,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 감소,-,제 2 기,35636000000,제 1 기,2747958750,23,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermLoansAndReceivables,대여금의 회수,-,제 2 기,84111809,제 1 기,20212842,24,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_PurchaseOfFairValueFinancialAsset,당기손익-공정가치측정 금융자산의 취득,-,제 2 기,840000,제 1 기,0,25,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 증가,-,제 2 기,0,제 1 기,55340000000,26,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,-표준계정코드 미사용-,파생상품의 증가,-,제 2 기,11245900000,제 1 기,0,27,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_DividendsReceivedClassifiedAsInvestingActivities,배당금의 수령,-,제 2 기,1971462,제 1 기,1965476,28,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_ProceedsFromOtherLongtermAssetsClassifiedAsInvestingActivities,기타비유동자산의 감소,-,제 2 기,438449711,제 1 기,795000,29,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 2 기,2110152297,제 1 기,277586252,30,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 2 기,11050866935,제 1 기,4515573261,31,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 2 기,2236088158,제 1 기,1259644444,32,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_PurchaseOfOtherLongtermAssetsClassifiedAsInvestingActivities,기타비유동자산의 증가,-,제 2 기,-2139388558,제 1 기,627897030,33,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 2 기,107398017899,제 1 기,24880834715,34,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 2 기,5676061731,제 1 기,56847904527,35,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperations,영업으로부터 창출된 현금흐름,-,제 2 기,72778147854,제 1 기,53425251778,36,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세 납부,-,제 2 기,56600344231,제 1 기,-5882041840,37,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,제 2 기,14058135897,제 1 기,4626247172,38,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,제 2 기,3556394005,제 1 기,2166858081,39,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,환율변동으로 인한 현금흐름,-,제 2 기,-1115124748,제 1 기,2750279749,40,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,현금및현금성자산의 증감 (Ⅰ+Ⅱ+Ⅲ),-,제 2 기,96117188818,제 1 기,-124823108248,41,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,연결재무제표 [member],제 2 기,824726773737,제 1 기,808279207232,3,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|비지배지분 [구성요소],제 2 기,1857111893,제 1 기,3252713691,3,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소],제 2 기,698565911386,제 1 기,704477086918,3,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 2 기,25244195000,제 1 기,25244195000,3,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 2 기,12301007783,제 1 기,0,3,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누계액 [구성요소],제 2 기,90682468777,제 1 기,75305211623,3,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 2 기,-3923921102,제 1 기,0,3,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 2 기,822869661844,제 1 기,805026493541,3,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,ifrs-full_ComprehensiveIncome,총포괄손익,연결재무제표 [member],제 2 기,37723649128,제 1 기,20979671123,4,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,ifrs-full_ComprehensiveIncome,총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 2 기,0,제 1 기,0,4,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,ifrs-full_ComprehensiveIncome,총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 2 기,44994516858,제 1 기,12301007783,4,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,ifrs-full_ComprehensiveIncome,총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누계액 [구성요소],제 2 기,-4294793360,제 1 기,15377257154,4,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,ifrs-full_ComprehensiveIncome,총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 2 기,0,제 1 기,0,4,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,ifrs-full_ComprehensiveIncome,총포괄손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 2 기,40699723498,제 1 기,27678264937,4,KRW,,,489790,한화비전,CFS
20260316001204,11011,2025,01867758,SCE,자본변동표,ifrs-full_ComprehensiveIncome,총포괄손익,자본 [구성요소]|비지배지분 [구성요소],제 2 기,-2976074370,제 1 기,-6698593814,4,KRW,,,489790,한화비전,CFS
