rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 28 기,155630389435,제 27 기,166583877165,제 26 기,166609183296,7,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 28 기,79454666282,제 27 기,77824770835,제 26 기,71197684940,8,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,dart_CurrentDerivativeAsset,파생상품자산,-,제 28 기,,제 27 기,14160980,제 26 기,444794935,9,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 28 기,6254383438,제 27 기,50814179813,제 26 기,25960010345,10,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 28 기,236809590,제 27 기,173809320,제 26 기,128728120,11,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 28 기,12402048887,제 27 기,12214775194,제 26 기,13477755755,12,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정비유동자산,-,제 28 기,,제 27 기,,제 26 기,1900000000,13,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 28 기,514567496,제 27 기,421174711,제 26 기,919965694,14,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 28 기,8735108945,제 27 기,,제 26 기,9052523248,15,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 28 기,36150000000,제 27 기,,제 26 기,,16,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 28 기,15161747926,제 27 기,14186670817,제 26 기,19313906843,17,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 28 기,76175723153,제 27 기,88759106330,제 26 기,95411498356,18,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 28 기,,제 27 기,150000000,제 26 기,124109820,19,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권및기타채권,-,제 28 기,145460237,제 27 기,151169581,제 26 기,1135682471,20,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,-표준계정코드 미사용-,관계기업투자,-,제 28 기,502479037,제 27 기,2333618200,제 26 기,2642777404,21,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 28 기,,제 27 기,135027660,제 26 기,881209370,22,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 28 기,210052492,제 27 기,368381256,제 26 기,9644438049,23,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 28 기,35949802624,제 27 기,39217355654,제 26 기,30956552016,24,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,순확정급여자산,-,제 28 기,,제 27 기,,제 26 기,658055917,25,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,-,제 28 기,4299455796,제 27 기,14076255136,제 26 기,2659170672,26,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 28 기,35068472967,제 27 기,32327298843,제 26 기,46709502637,27,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 28 기,129071927684,제 27 기,143303970004,제 26 기,105744171047,29,KRW,,053950,경남제약,OFS
20260318001510,11011,2025,00307028,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,자본조정,-,제 28 기,-1469925040,제 27 기,-1469925040,제 26 기,-1469925040,30,KRW,,053950,경남제약,OFS
