rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기,15294496973,제 1 기,14999939769,7,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기,15294496973,제 1 기,14999939769,8,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기,7359636,제 1 기,58504273,9,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기,12495211,제 1 기,44400,10,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 2 기,142668462,제 1 기,241391096,11,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융자산,-,제 2 기,15131973664,제 1 기,14700000000,12,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 2 기,0,제 1 기,0,13,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기,11507697200,제 1 기,11507697200,15,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 2 기,377909854,제 1 기,377909854,16,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기,12864431347,제 1 기,12634391089,17,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 2 기,634500000,제 1 기,634500000,18,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 2 기,344324293,제 1 기,114284035,19,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 2 기,15294496973,제 1 기,14999939769,20,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 2 기,0,제 1 기,0,22,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 2 기,2430065626,제 1 기,2365548680,23,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 2 기,2430065626,제 1 기,2365548680,24,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,dart_ConversionRightsAdjustmentOfConvertibleBonds,전환사채전환권조정,-,제 2 기,328335174,제 1 기,419500022,25,KRW,,481890,엔에이치스팩31호,OFS
20260317000487,11011,2025,01834194,BS,재무상태표,dart_ConvertibleBonds,"전환사채, 총액",-,제 2 기,2655000000,제 1 기,2655000000,26,KRW,,481890,엔에이치스팩31호,OFS
