rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 18 기 1분기말,33281933137,제 17 기말,33589166801,7,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 18 기 1분기말,13584815985,제 17 기말,13565831729,8,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 18 기 1분기말,3137290511,제 17 기말,3481743791,9,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,-표준계정코드 미사용-,기타채권,-,제 18 기 1분기말,109187386,제 17 기말,120259947,10,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 18 기 1분기말,1570159003,제 17 기말,849674095,11,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 18 기 1분기말,82826940,제 17 기말,80671550,12,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 18 기 1분기말,5131582967,제 17 기말,4615150967,13,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 18 기 1분기말,53769178,제 17 기말,118081504,14,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 18 기 1분기말,3500000000,제 17 기말,4300249875,15,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 18 기 1분기말,19697117152,제 17 기말,20023335072,16,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 18 기 1분기말,251996146,제 17 기말,253292678,17,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 18 기 1분기말,36202277,제 17 기말,24922785,18,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 18 기 1분기말,108567040,제 17 기말,128567040,19,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 18 기 1분기말,19095280731,제 17 기말,19394299375,20,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 18 기 1분기말,205070958,제 17 기말,222253194,21,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,자본조정,-,제 18 기 1분기말,1083631680,제 17 기말,1083631680,23,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 18 기 1분기말,21952540596,제 17 기말,23529281193,24,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 18 기 1분기말,2253125000,제 17 기말,2253125000,25,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 18 기 1분기말,-34492581092,제 17 기말,-32915840495,26,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 18 기 1분기말,53108365008,제 17 기말,53108365008,27,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 18 기 1분기말,33281933137,제 17 기말,33589166801,28,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 18 기 1분기말,7684323314,제 17 기말,6774019956,30,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,-표준계정코드 미사용-,유동성장기차입금,-,제 18 기 1분기말,241080000,제 17 기말,381900000,31,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,-표준계정코드 미사용-,단기차입금,-,제 18 기 1분기말,5790000000,제 17 기말,4790000000,32,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,-표준계정코드 미사용-,기타채무,-,제 18 기 1분기말,913398881,제 17 기말,979092234,33,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,-표준계정코드 미사용-,유동성리스부채,-,제 18 기 1분기말,64009145,제 17 기말,64073024,34,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,-표준계정코드 미사용-,환불부채,-,제 18 기 1분기말,28709822,제 17 기말,33465023,35,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_CurrentProvisions,유동충당부채,-,제 18 기 1분기말,12637219,제 17 기말,19752414,36,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타 유동부채,-,제 18 기 1분기말,35393275,제 17 기말,43400570,37,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무,-,제 18 기 1분기말,599094972,제 17 기말,462336691,38,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 18 기 1분기말,11329392541,제 17 기말,10059885608,39,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 18 기 1분기말,3645069227,제 17 기말,3285865652,40,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 18 기 1분기말,658150109,제 17 기말,620179682,41,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,-표준계정코드 미사용-,장기차입금,-,제 18 기 1분기말,2836660000,제 17 기말,2499990000,42,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동 리스부채,-,제 18 기 1분기말,150259118,제 17 기말,165695970,43,KRW,,,,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 18 기 1분기,-1527156736,,,6,KRW,-1527156736,제 17 기 1분기,-1258338807,-1258338807,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,dart_OtherGains,영업외손익,-,제 18 기 1분기,-55169773,,,7,KRW,-55169773,제 17 기 1분기,174652897,174652897,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,-표준계정코드 미사용-,금융비용,-,제 18 기 1분기,-287281515,,,8,KRW,-287281515,제 17 기 1분기,-86509912,-86509912,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,-표준계정코드 미사용-,기타수익,-,제 18 기 1분기,61025,,,9,KRW,61025,제 17 기 1분기,11534,11534,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,-표준계정코드 미사용-,기타비용,-,제 18 기 1분기,-540023,,,10,KRW,-540023,제 17 기 1분기,-70008,-70008,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,-표준계정코드 미사용-,금융수익,-,제 18 기 1분기,232590740,,,11,KRW,232590740,제 17 기 1분기,261221283,261221283,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 18 기 1분기,1056724213,,,12,KRW,1056724213,제 17 기 1분기,1079372282,1079372282,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 18 기 1분기,-1576740597,,,13,KRW,-1576740597,제 17 기 1분기,-913845494,-913845494,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 18 기 1분기,3079504592,,,14,KRW,3079504592,제 17 기 1분기,3210287948,3210287948,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,보통주기본및희석주당이익(손실),-,제 18 기 1분기,-351,,,16,KRW,-351,제 17 기 1분기,-204,-204,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 18 기 1분기,-470432523,,,17,KRW,-470432523,제 17 기 1분기,-178966525,-178966525,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 18 기 1분기,6882444,,,18,KRW,6882444,제 17 기 1분기,5438078,5438078,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,-,제 18 기 1분기,6882444,,,20,KRW,6882444,제 17 기 1분기,5438078,5438078,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 18 기 1분기,-1583623041,,,21,KRW,-1583623041,제 17 기 1분기,-919283572,-919283572,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 18 기 1분기,-1582326509,,,22,KRW,-1582326509,제 17 기 1분기,-1083685910,-1083685910,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,-표준계정코드 미사용-,법인세비용(수익),-,제 18 기 1분기,1296532,,,23,KRW,1296532,제 17 기 1분기,-164402338,-164402338,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,제 18 기 1분기,2609072069,,,24,KRW,2609072069,제 17 기 1분기,3031321423,3031321423,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 18 기 1분기,849674095,,,2,KRW,,제 17 기 1분기,689744009,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,기말현금및현금성자산,-,제 18 기 1분기,1570159003,,,7,KRW,,제 17 기 1분기,642356737,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-,제 18 기 1분기,1180349269,,,8,KRW,,제 17 기 1분기,-324134805,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,재무활동으로 인한 현금유입액,-,제 18 기 1분기,1950000000,,,9,KRW,,제 17 기 1분기,0,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,장기차입금의 차입,-,제 18 기 1분기,450000000,,,10,KRW,,제 17 기 1분기,0,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,단기차입금의 차입,-,제 18 기 1분기,1500000000,,,11,KRW,,제 17 기 1분기,0,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,재무활동으로 인한 현금유출액,-,제 18 기 1분기,-769650731,,,12,KRW,,제 17 기 1분기,-324134805,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,단기차입금의 상환,-,제 18 기 1분기,-500000000,,,13,KRW,,제 17 기 1분기,0,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,유동성장기차입금의 상환,-,제 18 기 1분기,-254150000,,,14,KRW,,제 17 기 1분기,-316230000,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,리스부채의 지급,-,제 18 기 1분기,-15500731,,,15,KRW,,제 17 기 1분기,-7904805,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-,제 18 기 1분기,262472675,,,16,KRW,,제 17 기 1분기,1547241284,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유입액,-,제 18 기 1분기,820249875,,,17,KRW,,제 17 기 1분기,2532699960,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,금융상품의 감소,-,제 18 기 1분기,800249875,,,18,KRW,,제 17 기 1분기,2502699960,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,정부보조금의 수취,-,제 18 기 1분기,0,,,19,KRW,,제 17 기 1분기,0,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,보증금의 감소,-,제 18 기 1분기,20000000,,,20,KRW,,제 17 기 1분기,30000000,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,유형자산의 처분,-,제 18 기 1분기,0,,,21,KRW,,제 17 기 1분기,0,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유출액,-,제 18 기 1분기,-557777200,,,22,KRW,,제 17 기 1분기,-985458676,,429270,시지트로닉스,OFS
20250515001511,11013,2025,01284751,CF,현금흐름표,-표준계정코드 미사용-,보증금의 증가,-,제 18 기 1분기,0,,,23,KRW,,제 17 기 1분기,-34695040,,429270,시지트로닉스,OFS
