rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,bfefrmtrm_nm,bfefrmtrm_amount,ticker,corp_name,fs_div
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,비유동금융자산,-,제 49 기 3분기말,1075680000000,제 48 기말,1024599000000,21,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 49 기 3분기말,12088952000000,제 48 기말,12003452000000,22,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 49 기 3분기말,736934000000,제 48 기말,560951000000,23,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 49 기 3분기말,47896797000000,제 48 기말,46118232000000,25,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 49 기 3분기말,47856619000000,제 48 기말,46080922000000,26,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 49 기 3분기말,1367293000000,제 48 기말,1367293000000,27,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본,-,제 49 기 3분기말,1917449000000,제 48 기말,1883219000000,28,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 49 기 3분기말,491096000000,제 48 기말,491096000000,29,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 49 기 3분기말,44740535000000,제 48 기말,42911192000000,30,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_TreasuryShares,자기주식,-,제 49 기 3분기말,659754000000,제 48 기말,571878000000,31,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 49 기 3분기말,40178000000,제 48 기말,37310000000,32,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 49 기 3분기말,69831818000000,제 48 기말,66596905000000,33,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 49 기 3분기말,13729031000000,제 48 기말,12745182000000,35,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,dart_CurrentProvisionsForProductWarranties,유동성판매보증충당부채,-,제 49 기 3분기말,1130548000000,제 48 기말,1344842000000,36,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings,유동 차입금 및 비유동차입금(사채 포함)의 유동성 대체 부분 합계,-,제 49 기 3분기말,1432927000000,제 48 기말,1071184000000,37,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동성리스부채,-,제 49 기 3분기말,175680000000,제 48 기말,145865000000,38,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 49 기 3분기말,344843000000,제 48 기말,524594000000,39,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타 유동부채,-,제 49 기 3분기말,2593159000000,제 48 기말,1569454000000,40,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,-,제 49 기 3분기말,8051874000000,제 48 기말,8089243000000,41,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 49 기 3분기말,21935021000000,제 48 기말,20478673000000,42,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 49 기 3분기말,8205990000000,제 48 기말,7733491000000,43,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,dart_NonCurrentProvisionsForProductWarranties,장기성판매보증충당부채,-,제 49 기 3분기말,414440000000,제 48 기말,380585000000,44,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,dart_PostemploymentBenefitObligations,퇴직급여채무,-,제 49 기 3분기말,27698000000,제 48 기말,16671000000,45,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 49 기 3분기말,4896793000000,제 48 기말,4521376000000,46,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_LongtermBorrowings,비유동차입금(사채 포함)의 비유동성 부분,-,제 49 기 3분기말,1783639000000,제 48 기말,1927485000000,47,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동성리스부채,-,제 49 기 3분기말,547293000000,제 48 기말,409912000000,48,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,BS,재무상태표,ifrs-full_OtherNoncurrentLiabilities,기타 비유동 부채,-,제 49 기 3분기말,536127000000,제 48 기말,477462000000,49,KRW,,,,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 49 기 3분기,780299000000,,,6,KRW,2426982000000,제 48 기 3분기,908556000000,2087323000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,dart_OtherGains,기타수익,-,제 49 기 3분기,126175000000,,,7,KRW,354571000000,제 48 기 3분기,56636000000,247472000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,dart_OtherLosses,기타비용,-,제 49 기 3분기,33072000000,,,8,KRW,279749000000,제 48 기 3분기,88802000000,191568000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 49 기 3분기,1348887000000,,,9,KRW,3962650000000,제 48 기 3분기,1394711000000,3662793000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_CostOfSales,매출원가,-,제 49 기 3분기,12902746000000,,,10,KRW,39330575000000,제 48 기 3분기,11698541000000,36776223000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익,-,제 49 기 3분기,10421,,,12,KRW,32279,제 48 기 3분기,10217,30784,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 49 기 3분기,71584000000,,,13,KRW,283838000000,제 48 기 3분기,165811000000,386293000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 49 기 3분기,126652000000,,,14,KRW,468079000000,제 48 기 3분기,156689000000,583279000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 49 기 3분기,2129186000000,,,15,KRW,6389632000000,제 48 기 3분기,2303267000000,5750116000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 49 기 3분기,330352000000,,,16,KRW,1180647000000,제 48 기 3분기,385412000000,1160170000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_ProfitLoss,분기순이익,-,제 49 기 3분기,930500000000,,,17,KRW,2896656000000,제 48 기 3분기,921233000000,2781272000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분 순이익,-,제 49 기 3분기,1051000000,,,19,KRW,3747000000,제 48 기 3분기,1568000000,4215000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분순이익,-,제 49 기 3분기,929449000000,,,20,KRW,2892909000000,제 48 기 3분기,919665000000,2777057000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세차감전순이익,-,제 49 기 3분기,1260852000000,,,21,KRW,4077303000000,제 48 기 3분기,1306645000000,3941442000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_Revenue,매출액,-,제 49 기 3분기,15031932000000,,,22,KRW,45720207000000,제 48 기 3분기,14001808000000,42526339000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,IS,손익계산서,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법 적용대상인 관계기업과 공동기업의 당기순손익에 대한 지분 합계,-,제 49 기 3분기,332382000000,,,23,KRW,1391258000000,제 48 기 3분기,439377000000,1601229000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄이익,-,제 49 기 3분기,1415918000000,,,6,KRW,2754346000000,제 48 기 3분기,543189000000,3131547000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 49 기 3분기,1131000000,,,8,KRW,2868000000,제 48 기 3분기,1775000000,4219000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업소유주지분,-,제 49 기 3분기,1414787000000,,,9,KRW,2751478000000,제 48 기 3분기,541414000000,3127328000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 49 기 3분기,485418000000,,,10,KRW,-142310000000,제 48 기 3분기,-378044000000,350275000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되는 항목,-,제 49 기 3분기,476093000000,,,11,KRW,-18104000000,제 48 기 3분기,-467445000000,305653000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이(세후기타포괄손익),-,제 49 기 3분기,213929000000,,,12,KRW,-53368000000,제 48 기 3분기,-165976000000,158600000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,-,제 49 기 3분기,262164000000,,,13,KRW,35264000000,제 48 기 3분기,-301469000000,147053000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 항목,-,제 49 기 3분기,9325000000,,,14,KRW,-124206000000,제 48 기 3분기,89401000000,44622000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법 이익잉여금 변동,-,제 49 기 3분기,-5068000000,,,15,KRW,-174079000000,제 48 기 3분기,-4784000000,-63698000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치측정지분상품평가손익,-,제 49 기 3분기,-30496000000,,,16,KRW,47089000000,제 48 기 3분기,16108000000,35405000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,-,제 49 기 3분기,-326000000,,,17,KRW,595000000,제 48 기 3분기,-833000000,-3571000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,-,제 49 기 3분기,45215000000,,,18,KRW,2189000000,제 48 기 3분기,78910000000,76486000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CIS,포괄손익계산서,ifrs-full_ProfitLoss,분기순이익,-,제 49 기 3분기,930500000000,,,19,KRW,2896656000000,제 48 기 3분기,921233000000,2781272000000,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 49 기 3분기,4788492000000,,,2,KRW,,제 48 기 3분기,5079414000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,분기말현금및현금성자산,-,제 49 기 3분기,5441729000000,,,3,KRW,,제 48 기 3분기,5220535000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-,제 49 기 3분기,-828886000000,,,8,KRW,,제 48 기 3분기,-305931000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_AcquisitionOfTreasuryShares,자기주식의 취득,-,제 49 기 3분기,392398000000,,,9,KRW,,제 48 기 3분기,162990000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 상환,-,제 49 기 3분기,129724000000,,,10,KRW,,제 48 기 3분기,132621000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 차입,-,제 49 기 3분기,298119000000,,,11,KRW,,제 48 기 3분기,1063812000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_RepaymentsOfLongTermBorrowings,장기차입금의 상환,-,제 49 기 3분기,150528000000,,,12,KRW,,제 48 기 3분기,15837000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금지급,-,제 49 기 3분기,583383000000,,,13,KRW,,제 48 기 3분기,406219000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_ProceedsFromCurrentBorrowings,유동성장기부채및단기차입금의 차입,-,제 49 기 3분기,552139000000,,,14,KRW,,제 48 기 3분기,605214000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_RepaymentsOfCurrentBorrowings,유동성장기부채및단기차입금의 상환,-,제 49 기 3분기,423111000000,,,15,KRW,,제 48 기 3분기,1257290000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-,제 49 기 3분기,-2255366000000,,,16,KRW,,제 48 기 3분기,-2974815000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_ProceedsFromSalesOfFairValueFinancialAsset,당기손익-공정가치측정금융자산의처분,-,제 49 기 3분기,135000000,,,17,KRW,,제 48 기 3분기,668000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_ProceedsFromSalesOfFinancialAssetsAtAmortisedCostClassifiedAsInvestingActivities,상각후원가측정금융자산의처분,-,제 49 기 3분기,2963819000000,,,18,KRW,,제 48 기 3분기,2460387000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_ProceedsFromSalesOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산의처분,-,제 49 기 3분기,1213000000,,,19,KRW,,제 48 기 3분기,3938000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_ProceedsFromSalesOfLongTermLoansAndReceivables,장기대여금의 순증감,-,제 49 기 3분기,41000000,,,20,KRW,,제 48 기 3분기,1330000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정으로 분류된 비유동자산이나 처분자산집단의 처분,-,제 49 기 3분기,2127000000,,,21,KRW,,제 48 기 3분기,0,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermLoansAndReceivables,단기대여금의 순증감,-,제 49 기 3분기,1458000000,,,22,KRW,,제 48 기 3분기,75217000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업 및 공동기업 주식 취득,-,제 49 기 3분기,531031000000,,,23,KRW,,제 48 기 3분기,776342000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_PurchaseOfFairValueFinancialAsset,당기손익-공정가치측정금융자산의취득,-,제 49 기 3분기,750000000,,,24,KRW,,제 48 기 3분기,1000000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,dart_PurchaseOfFinancialAssetsAtAmortisedCostClassifiedAsInvestingActivities,상각후원가측정금융자산의취득,-,제 49 기 3분기,3671752000000,,,25,KRW,,제 48 기 3분기,3308959000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,-표준계정코드 미사용-,사업양도로 인한 현금 유입,-,제 49 기 3분기,0,,,26,KRW,,제 48 기 3분기,250745000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,-표준계정코드 미사용-,관계기업 및 공동기업 주식 처분,-,제 49 기 3분기,0,,,27,KRW,,제 48 기 3분기,17461000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,-표준계정코드 미사용-,보증금의 순증감,-,제 49 기 3분기,-7591000000,,,28,KRW,,제 48 기 3분기,16544000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_ProceedsFromGovernmentGrantsClassifiedAsInvestingActivities,정부보조금의 수취,-,제 49 기 3분기,0,,,29,KRW,,제 48 기 3분기,18765000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 49 기 3분기,3885000000,,,30,KRW,,제 48 기 3분기,2658000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 49 기 3분기,58144000000,,,31,KRW,,제 48 기 3분기,42399000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 49 기 3분기,119174000000,,,32,KRW,,제 48 기 3분기,108156000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 49 기 3분기,955890000000,,,33,KRW,,제 48 기 3분기,1670470000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,-,제 49 기 3분기,3734598000000,,,34,KRW,,제 48 기 3분기,3357246000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperations,영업에서 창출된 현금흐름,-,제 49 기 3분기,3960208000000,,,35,KRW,,제 48 기 3분기,2963689000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금의 수취,-,제 49 기 3분기,565857000000,,,36,KRW,,제 48 기 3분기,664037000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부,-,제 49 기 3분기,959527000000,,,37,KRW,,제 48 기 3분기,485750000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,제 49 기 3분기,107048000000,,,38,KRW,,제 48 기 3분기,77330000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,제 49 기 3분기,275108000000,,,39,KRW,,제 48 기 3분기,292600000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화환산으로인한현금및현금성자산의변동,-,제 49 기 3분기,2891000000,,,40,KRW,,제 48 기 3분기,64621000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의증가(감소),-,제 49 기 3분기,653237000000,,,41,KRW,,제 48 기 3분기,141121000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,SCE,자본변동표,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산 평가손익,연결재무제표 [member],제 49 기 3분기,47089000000,,,3,KRW,,제 48 기 3분기,35405000000,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,SCE,자본변동표,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산 평가손익,자본 [구성요소]|비지배지분 [구성요소],제 49 기 3분기,0,,,3,KRW,,제 48 기 3분기,0,,,,012330,현대모비스,CFS
20251114002729,11014,2025,00164788,SCE,자본변동표,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산 평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 49 기 3분기,47089000000,,,3,KRW,,제 48 기 3분기,35405000000,,,,012330,현대모비스,CFS
