rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260320000730,11011,2025,00492353,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 26 기,99832815219,제 25 기,93771942946,제 24 기,93186572792,7,KRW,,170790,파이오링크,CFS
20260320000730,11011,2025,00492353,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 26 기,71703354442,제 25 기,70667204222,제 24 기,70826704098,8,KRW,,170790,파이오링크,CFS
20260320000730,11011,2025,00492353,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 26 기,34497383335,제 25 기,39448599445,제 24 기,38075972077,9,KRW,,170790,파이오링크,CFS
20260320000730,11011,2025,00492353,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 26 기,97355212,제 25 기,172944179,제 24 기,155613590,10,KRW,,170790,파이오링크,CFS
20260320000730,11011,2025,00492353,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 26 기,8473326544,제 25 기,11373519775,제 24 기,15338058328,11,KRW,,170790,파이오링크,CFS
20260320000730,11011,2025,00492353,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 26 기,4813372945,제 25 기,2187455940,제 24 기,1462178836,12,KRW,,170790,파이오링크,CFS
20260320000730,11011,2025,00492353,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 26 기,6938834030,제 25 기,1756301639,제 24 기,966947946,13,KRW,,170790,파이오링크,CFS
20260320000730,11011,2025,00492353,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 26 기,16883082376,제 25 기,15728383244,제 24 기,14827933321,14,KRW,,170790,파이오링크,CFS
20260320000730,11011,2025,00492353,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 26 기,28129460777,제 25 기,23104738724,제 24 기,22359868694,15,KRW,,170790,파이오링크,CFS
20260320000730,11011,2025,00492353,BS,재무상태표,-표준계정코드 미사용-,무형자산,-,제 26 기,3166245351,제 25 기,3087379185,제 24 기,3084710526,16,KRW,,170790,파이오링크,CFS
