rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 27 기,82282204233,제 26 기,97287389508,제 25 기,94089742846,7,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 27 기,17887325208,제 26 기,41518316444,제 25 기,31503402414,8,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 27 기,8104452401,제 26 기,4346307179,제 25 기,7204592311,9,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 27 기,37340790,제 26 기,0,제 25 기,0,10,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 27 기,5815624705,제 26 기,5288830075,제 25 기,8291998754,11,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정비유동자산,-,제 27 기,0,제 26 기,28000000000,제 25 기,0,12,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 27 기,69271306,제 26 기,284359702,제 25 기,147567485,13,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 27 기,0,제 26 기,0,제 25 기,8293966873,14,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,금융기관예치금,-,제 27 기,245000000,제 26 기,73597940,제 25 기,1533495389,15,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 27 기,3615636006,제 26 기,3525221548,제 25 기,6031781602,16,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 27 기,64394879025,제 26 기,55769073064,제 25 기,62586340432,17,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,금융기관예치금,-,제 27 기,113086618,제 26 기,171029055,제 25 기,55354589,18,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타비유동채권,-,제 27 기,1538507459,제 26 기,1349587765,제 25 기,1106542571,19,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 27 기,3736347863,제 26 기,2141935024,제 25 기,929483516,20,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 27 기,633002620,제 26 기,698681463,제 25 기,1247591634,21,KRW,,237750,피앤씨테크,OFS
20260318001712,11011,2025,00525864,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업투자주식,-,제 27 기,17667324592,제 26 기,4773961926,제 25 기,0,22,KRW,,237750,피앤씨테크,OFS
