rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_amount,thstrm_add_amount,ticker,corp_name,fs_div
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,자본 [구성요소]|비지배지분 [구성요소],제 2 기 3분기,-48214949,,,5,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소],제 2 기 3분기,0,,,5,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,연결재무제표 [member],제 2 기 3분기,-34116468,,,5,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,연결재무제표 [member],제 2 기 3분기,12783692210,,,6,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|비지배지분 [구성요소],제 2 기 3분기,9434146615,,,6,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 2 기 3분기,17700686731,,,6,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 2 기 3분기,0,,,6,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누계액 [구성요소],제 2 기 3분기,0,,,6,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 2 기 3분기,17700686731,,,6,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 2 기 3분기,0,,,6,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_ProfitLoss,분기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소],제 2 기 3분기,0,,,6,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 2 기 3분기,0,,,7,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소],제 2 기 3분기,0,,,7,KRW,,,499790,GS피앤엘,CFS
20251113000504,11014,2025,01882845,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,연결재무제표 [member],제 2 기 3분기,158730657,,,7,KRW,,,499790,GS피앤엘,CFS
