rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 32 기,227700115281,제 31 기,160063614831,제 30 기,154996197723,7,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 32 기,65900841270,제 31 기,58414107100,제 30 기,68421406350,8,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 32 기,10167571773,제 31 기,20318204993,제 30 기,25335935021,9,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_CurrentFinanceLeaseReceivables,금융리스채권,-,제 32 기,124058057,제 31 기,339401675,제 30 기,328263818,10,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,당기손익-공정가치측정금융자산,-,제 32 기,706841915,제 31 기,191885516,제 30 기,285830653,11,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 32 기,9795387314,제 31 기,9426808082,제 30 기,8318276151,12,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타자산,-,제 32 기,1445902715,제 31 기,1181805960,제 30 기,2800394636,13,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 32 기,3528051586,제 31 기,0,제 30 기,0,14,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,금융상품,-,제 32 기,13207120000,제 31 기,2207120000,제 30 기,14912120000,15,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 32 기,26925907910,제 31 기,24748880874,제 30 기,16440586071,16,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 32 기,161799274011,제 31 기,101649507731,제 30 기,86574791373,17,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,dart_GoodwillGross,무형자산,-,제 32 기,86473266747,제 31 기,35695872109,제 30 기,30559811131,18,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권및기타채권,-,제 32 기,2473728158,제 31 기,1731916883,제 30 기,1370275999,19,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,dart_NonCurrentFinancialGuaranteeLiabilities,금융상품,-,제 32 기,2000000,제 31 기,2000000,제 30 기,0,20,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 32 기,1724199678,제 31 기,0,제 30 기,0,21,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,-,제 32 기,946431260,제 31 기,745477240,제 30 기,1164267900,22,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 32 기,1393673302,제 31 기,1420592287,제 30 기,1447511272,23,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,관계기업및공동기업투자,-,제 32 기,11833189596,제 31 기,24752372605,제 30 기,25854653938,24,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_NoncurrentFinanceLeaseReceivables,금융리스채권,-,제 32 기,443877395,제 31 기,17084588,제 30 기,346652112,25,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,당기손익-공정가치측정금융자산,-,제 32 기,13034946476,제 31 기,10152005280,제 30 기,6898219060,26,KRW,,032620,GC메디아이,CFS
20260316001124,11011,2025,00220057,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타자산,-,제 32 기,181563125,제 31 기,253711998,제 30 기,0,27,KRW,,032620,GC메디아이,CFS
