rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 141 기 3분기말,1755459902,제 140 기말,1754579107,제 139 기,1415798000,21,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 141 기 3분기말,582989853365,제 140 기말,591073385221,제 139 기,590100439000,22,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_InvestmentsInAssociatesAccountedForUsingEquityMethod,관계기업주식,-,제 141 기 3분기말,65136984424,제 140 기말,63219142607,,,23,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_LongtermDeposits,장기금융기관예치금,-,제 141 기 3분기말,9500000,제 140 기말,9500000,,,24,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,당기손익-공정가치측정금융자산,-,제 141 기 3분기말,103083391100,제 140 기말,92106909147,,,25,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,-,제 141 기 3분기말,1572493036,제 140 기말,1572493036,,,26,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 141 기 3분기말,8900866194,제 140 기말,9181411161,,,27,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 141 기 3분기말,274380144590,제 140 기말,282915671561,제 139 기,280039181000,28,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 141 기 3분기말,17766443464,제 140 기말,21127342019,제 139 기,20836711000,29,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 141 기 3분기말,784145426140,제 140 기말,759626462484,,,31,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주지분,-,제 141 기 3분기말,784165642513,제 140 기말,759641998841,,,32,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 141 기 3분기말,-30079127550,제 140 기말,-30079127550,,,33,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_TreasuryShares,자기주식,-,제 141 기 3분기말,30079127550,제 140 기말,30079127550,,,34,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_AccumulatedOtherComprehensiveIncome,기타포괄손익누계액,-,제 141 기 3분기말,-1133835833,제 140 기말,-138323858,,,35,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_ComprehensiveIncomeGainsLossesEquityMethodSecurities,지분법자본변동,-,제 141 기 3분기말,-581281191,제 140 기말,-581281191,,,36,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_ReserveOfExchangeDifferencesOnTranslation,해외사업환산손익,-,제 141 기 3분기말,484026352,제 140 기말,1475928867,,,37,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_ReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치금융자산평가손익,-,제 141 기 3분기말,-571912990,제 140 기말,-571912990,,,38,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_ReserveOfRemeasurementsOfDefinedBenefitPlans,보험수리적손익,-,제 141 기 3분기말,-464668004,제 140 기말,-461058544,,,39,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 141 기 3분기말,13707635000,제 140 기말,13707635000,,,40,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_IssuedCapitalOfCommonStock,보통주자본금,-,제 141 기 3분기말,13707635000,제 140 기말,13707635000,,,41,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 141 기 3분기말,801670970896,제 140 기말,776151815249,,,42,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,미처분이익잉여금(결손금),-,제 141 기 3분기말,11698447089,제 140 기말,10553291442,,,43,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_VoluntaryReserves,별도적립금,-,제 141 기 3분기말,231500000000,제 140 기말,207500000000,,,44,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,-표준계정코드 미사용-,자산재평가적립금,-,제 141 기 3분기말,552212523807,제 140 기말,552212523807,,,45,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_StatutoryReserve,이익준비금,-,제 141 기 3분기말,6260000000,제 140 기말,5886000000,,,46,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 141 기 3분기말,-20216373,제 140 기말,-15536357,,,47,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채와 자본총계,-,제 141 기 3분기말,1226528306128,제 140 기말,1214347475924,,,48,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 141 기 3분기말,266947205186,제 140 기말,247427767447,,,50,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_ShortTermGuaranteeDepositRent,수입보증금,-,제 141 기 3분기말,18802524282,제 140 기말,21833728229,,,51,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_ShortTermIncomeReceivedInAdvance,선수수익,-,제 141 기 3분기말,5420030316,제 140 기말,5705593523,,,52,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_ShortTermWithholdings,예수금,-,제 141 기 3분기말,156529141,제 140 기말,196812810,,,53,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_AccrualsClassifiedAsCurrent,미지급비용,-,제 141 기 3분기말,8213872718,제 140 기말,8348684994,,,54,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_CurrentAdvances,선수금,-,제 141 기 3분기말,590760975,제 140 기말,368841288,,,55,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_CurrentDerivativeFinancialLiabilities,파생상품부채,-,제 141 기 3분기말,172961370,제 140 기말,107942100,,,56,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 141 기 3분기말,2063150273,제 140 기말,4777128697,,,57,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타유동부채,-,제 141 기 3분기말,11481443687,제 140 기말,3763784611,,,58,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_OtherCurrentPayables,미지급금,-,제 141 기 3분기말,10352145914,제 140 기말,12465268021,,,59,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 141 기 3분기말,191994321869,제 140 기말,167732677496,,,60,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers,매입채무,-,제 141 기 3분기말,17699464641,제 140 기말,22127305678,,,61,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 141 기 3분기말,442382879988,제 140 기말,454721013440,,,62,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 141 기 3분기말,175435674802,제 140 기말,207293245993,,,63,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_LongTermGuaranteeDepositRentGross,장기수입보증금,-,제 141 기 3분기말,85444848000,제 140 기말,82756040000,,,64,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_LongTermIncomeReceivedInAdvance,장기선수수익,-,제 141 기 3분기말,15410218274,제 140 기말,18601766244,,,65,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_LongTermOtherGuaranteeDepositReceivedGross,위탁영업예치금,-,제 141 기 3분기말,27000000000,제 140 기말,27000000000,,,66,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,현재가치할인차금,-,제 141 기 3분기말,14778933602,제 140 기말,17280948120,,,67,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,dart_PresentValueDiscountsLongTermOtherGuaranteeDepositReceivedGross,현재가치할인차금,-,제 141 기 3분기말,6331907675,제 140 기말,7362249586,,,68,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 141 기 3분기말,46738136303,제 140 기말,44086996393,,,69,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_LongtermBorrowings,장기차입금,-,제 141 기 3분기말,15000000000,제 140 기말,50000000000,,,70,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,확정급여부채,-,제 141 기 3분기말,96071701,제 140 기말,,,,71,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,BS,재무상태표,ifrs-full_OtherNoncurrentLiabilities,기타비유동부채,-,제 141 기 3분기말,6857241801,제 140 기말,9491641062,,,72,KRW,,,,,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_NonOperatingExpense,영업외비용,-,제 141 기 3분기,-128824133,,,,,6,KRW,8104945142,제 140 기 3분기,-2068459803,5104178788,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_LossOnForeignExchangeTranslations,외화환산손실,-,제 141 기 3분기,-1546349586,,,,,7,KRW,5693668375,제 140 기 3분기,-3301419696,1532107749,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_MiscellaneousLosses,잡손실,-,제 141 기 3분기,633938748,,,,,8,KRW,792469849,제 140 기 3분기,146134065,314147315,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_ForeignExchangeLoss,외환차손,-,제 141 기 3분기,783586705,,,,,9,KRW,1618806918,제 140 기 3분기,1086825828,3257923724,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_NonOperatingIncome,영업외수익,-,제 141 기 3분기,853262169,,,,,10,KRW,3280255872,제 140 기 3분기,-329918867,5804901857,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_GainOnForeignExchangeTranslations,외화환산이익,-,제 141 기 3분기,399214220,,,,,11,KRW,1105540570,제 140 기 3분기,-893255713,3384672074,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_MiscellaneousIncome,잡이익,-,제 141 기 3분기,217453660,,,,,12,KRW,425751279,제 140 기 3분기,74475912,208107212,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_ForeignExchangeGain,외환차익,-,제 141 기 3분기,236614289,,,,,13,KRW,1747872023,제 140 기 3분기,488860934,2212122571,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_GainsOnDisposalsOfPropertyPlantAndEquipment,유형자산처분이익,-,제 141 기 3분기,-20000,,,,,14,KRW,1092000,제 140 기 3분기,,,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 141 기 3분기,10732199130,,,,,15,KRW,27052767120,제 140 기 3분기,4242504255,17650605104,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,-표준계정코드 미사용-,관계기업투자손익,-,제 141 기 3분기,551466883,,,,,16,KRW,2134735560,제 140 기 3분기,-878340637,-9198945810,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_GainsOnSaleOfInvestmentsInAssociates,관계기업투자주식처분이익,-,제 141 기 3분기,,,,,,17,KRW,,제 140 기 3분기,744546055,744546055,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손실,-,제 141 기 3분기,96797527,,,,,18,KRW,289571073,제 140 기 3분기,910433118,10557476927,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_LossesOnSaleOfInvestmentsInAssociates,관계기업투자주식처분손실,-,제 141 기 3분기,,,,,,19,KRW,,제 140 기 3분기,34043496,34043496,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익,-,제 141 기 3분기,648264410,,,,,20,KRW,2424306633,제 140 기 3분기,-678410078,648028558,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_CostOfSales,매출원가,-,제 141 기 3분기,66041260259,,,,,21,KRW,202340666937,제 140 기 3분기,68347485058,201574502272,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당손익,-,제 141 기 3분기,639,,,,,23,KRW,1174,제 140 기 3분기,185,370,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당손익,-,제 141 기 3분기,639,,,,,24,KRW,1174,제 140 기 3분기,185,370,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 141 기 3분기,5340045135,,,,,25,KRW,13639538915,제 140 기 3분기,2282731743,14966593929,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,당기손익-공정가치금융자산처분손실,-,제 141 기 3분기,891160,,,,,26,KRW,891160,제 140 기 3분기,8933294,144950605,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,파생상품거래손실,-,제 141 기 3분기,395357,,,,,27,KRW,395357,제 140 기 3분기,,,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,당기손익인식금융자산평가손실(금융원가),-,제 141 기 3분기,1404481392,,,,,28,KRW,2123264646,제 140 기 3분기,-1500350679,2726036052,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_InterestExpense,이자비용,-,제 141 기 3분기,1923495555,,,,,29,KRW,6179527182,제 140 기 3분기,2515659151,8236937018,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_LossesOnChangeInFairValueOfDerivatives,파생상품평가손실,-,제 141 기 3분기,65019270,,,,,30,KRW,65019270,제 140 기 3분기,-46013980,47743128,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_OtherFinanceCost,기타금융비용,-,제 141 기 3분기,1947048918,,,,,31,KRW,5270441300,제 140 기 3분기,1304503957,3810927126,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 141 기 3분기,10845985604,,,,,32,KRW,24944999665,제 140 기 3분기,3674026136,19404381824,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_DividendIncome,배당금수익(금융수익),-,제 141 기 3분기,336172771,,,,,33,KRW,1557683970,제 140 기 3분기,-17727351,12437154286,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,당기손익인식금융자산처분이익(금융수익),-,제 141 기 3분기,7026313907,,,,,34,KRW,9295857664,제 140 기 3분기,1113555721,1812679612,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,당기손익인식금융자산평가이익(금융수익),-,제 141 기 3분기,3448010989,,,,,35,KRW,13767306747,제 140 기 3분기,2357080737,4340082348,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_InterestIncomeFinanceIncome,이자수익,-,제 141 기 3분기,60351917,,,,,36,KRW,202181152,제 140 기 3분기,181963802,697005895,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_GainsOnChangeInFairValueOfDerivatives,파생상품평가이익,-,제 141 기 3분기,-65520690,,,,,37,KRW,,제 140 기 3분기,,,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_OtherFinanceIncome,기타금융수익,-,제 141 기 3분기,40656710,,,,,38,KRW,121970132,제 140 기 3분기,39153227,117459683,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 141 기 3분기,30866726515,,,,,39,KRW,91942575380,제 140 기 3분기,25492996622,85229768868,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 141 기 3분기,1860756152,,,,,40,KRW,6416438627,제 140 기 3분기,1883912465,4360938628,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 141 기 3분기,15910936632,,,,,41,KRW,29251835533,제 140 기 3분기,4610086482,9229231630,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 141 기 3분기,-242492,,,,,43,KRW,-4610614,제 140 기 3분기,-99620,-559942,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 141 기 3분기,15911179124,,,,,44,KRW,29256446147,제 140 기 3분기,4610186102,9229791572,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 141 기 3분기,17771692784,,,,,45,KRW,35668274160,제 140 기 3분기,6493998947,13590170258,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_Revenue,매출액,-,제 141 기 3분기,96907986774,,,,,46,KRW,294283242317,제 140 기 3분기,93840481680,286804271140,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,ifrs-full_SellingGeneralAndAdministrativeExpense,판매비와관리비,-,제 141 기 3분기,20134527385,,,,,47,KRW,64889808260,제 140 기 3분기,21250492367,67579163764,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_AdvertisingExpensesSellingGeneralAdministrativeExpenses,광고선전비,-,제 141 기 3분기,160298254,,,,,48,KRW,472394686,제 140 기 3분기,135622818,497542136,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_AmortisationExpenseSellingGeneralAdministrativeExpenses,무형자산상각비,-,제 141 기 3분기,5361991,,,,,49,KRW,16654971,제 140 기 3분기,5850290,22412207,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_BadDebtExpensesSellingGeneralAdministrativeExpenses,대손상각비,-,제 141 기 3분기,-10233478,,,,,50,KRW,-43578413,제 140 기 3분기,35654355,-173900705,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_CommissionsSellingGeneralAdministrativeExpenses,지급수수료,-,제 141 기 3분기,14305202161,,,,,51,KRW,48510949984,제 140 기 3분기,14696854636,49150275728,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_CommunicationExpensesSellingGeneralAdministrativeExpenses,통신비,-,제 141 기 3분기,7534719,,,,,52,KRW,33702942,제 140 기 3분기,12507063,52475930,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_ConferenceExpensesSellingGeneralAdministrativeExpenses,회의비,-,제 141 기 3분기,5830125,,,,,53,KRW,15403721,제 140 기 3분기,4793898,11896776,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_DepreciationExpenseSellingGeneralAdministrativeExpenses,감가상각비,-,제 141 기 3분기,1936483267,,,,,54,KRW,5858408668,제 140 기 3분기,2913453108,8436192847,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_EmployeeBenefitsSellingGeneralAdministrativeExpenses,복리후생비,-,제 141 기 3분기,103314662,,,,,55,KRW,335661052,제 140 기 3분기,115911247,365478669,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_EntertainmentExpensesSellingGeneralAdministrativeExpenses,접대비,-,제 141 기 3분기,81543062,,,,,56,KRW,246663080,제 140 기 3분기,79235874,218388549,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_FreightExpensesSellingGeneralAdministrativeExpenses,선임과운임,-,제 141 기 3분기,457108493,,,,,57,KRW,1574114196,제 140 기 3분기,503423780,1488611579,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_InsurancePremiumsSellingGeneralAdministrativeExpenses,보험료,-,제 141 기 3분기,16889895,,,,,58,KRW,49387295,제 140 기 3분기,15429233,53395098,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_MiscellaneousExpenses,잡비,-,제 141 기 3분기,199408415,,,,,59,KRW,261163586,제 140 기 3분기,19885851,57869824,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_OrdinaryDevelopmentExpenseSellingGeneralAdministrativeExpenses,기술개발비,-,제 141 기 3분기,14551443,,,,,60,KRW,37139245,제 140 기 3분기,9647530,30466392,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_ProvisionForSeveranceIndemnities,퇴직급여,-,제 141 기 3분기,52062801,,,,,61,KRW,167833967,제 140 기 3분기,60268654,191719506,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_RentalExpensesSellingGeneralAdministrativeExpenses,임차료,-,제 141 기 3분기,8530239,,,,,62,KRW,22801613,제 140 기 3분기,6736656,19910529,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_RepairExpensesSellingGeneralAdministrativeExpenses,수선비,-,제 141 기 3분기,299901427,,,,,63,KRW,638282648,제 140 기 3분기,49201200,317209510,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_SalariesWages,급여,-,제 141 기 3분기,810575500,,,,,64,KRW,2607598947,제 140 기 3분기,908009260,2703260066,000050,경방,CFS
20251114000501,11014,2025,00101628,IS,손익계산서,dart_SupplyExpensesSellingGeneralAdministrativeExpenses,소모품비,-,제 141 기 3분기,47265057,,,,,65,KRW,111583672,제 140 기 3분기,46100160,133524022,000050,경방,CFS
