rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,bfefrmtrm_nm,bfefrmtrm_amount,ticker,corp_name,fs_div
20260107000712,11012,2025,01204056,BS,재무상태표,dart_CurrentPortionOfConvertibleBonds,유동성전환사채,-,제 21 기 반기말,0,제 20 기말,186359000,41,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,dart_ShortTermTradePayables,매입채무,-,제 21 기 반기말,56302450000,제 20 기말,33046028000,42,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,리스부채,-,제 21 기 반기말,36483633000,제 20 기말,35733078000,43,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기부채,-,제 21 기 반기말,,제 20 기말,100000000000,44,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 21 기 반기말,32328240000,제 20 기말,46243595000,45,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 21 기 반기말,358175769000,제 20 기말,324998809000,46,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타유동부채,-,제 21 기 반기말,280377228000,제 20 기말,290723903000,47,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 21 기 반기말,2127512433000,제 20 기말,1965408202000,48,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 21 기 반기말,1363845113000,제 20 기말,1134476430000,49,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,dart_ConvertibleBondsNet,전환사채,-,제 21 기 반기말,363489003000,제 20 기말,356060287000,50,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 21 기 반기말,5441879000,제 20 기말,4485661000,51,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 21 기 반기말,21695227000,제 20 기말,38192934000,52,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,-,제 21 기 반기말,198628018000,제 20 기말,213260216000,53,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived,장기차입금,-,제 21 기 반기말,636000000000,제 20 기말,386000000000,54,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_NoncurrentProvisions,충당부채,-,제 21 기 반기말,31821170000,제 20 기말,36597964000,55,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 21 기 반기말,100864861000,제 20 기말,98029180000,56,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,BS,재무상태표,ifrs-full_OtherNoncurrentLiabilities,기타비유동부채,-,제 21 기 반기말,5904955000,제 20 기말,1850188000,57,KRW,,,,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손실,-,제 21 기 반기,2115615000,,,6,KRW,8948321000,제 20 기 반기,6070990000,8943874000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 21 기 반기,65918974000,,,7,KRW,87541513000,제 20 기 반기,50904725000,65288296000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 21 기 반기,4689756000,,,8,KRW,5170636000,제 20 기 반기,683436000,1855268000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 21 기 반기,2434779000,,,9,KRW,7217655000,제 20 기 반기,3794680000,5252448000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익,-,제 21 기 반기,791759000,,,10,KRW,1821289000,제 20 기 반기,177434000,264450000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 21 기 반기,218375692000,,,11,KRW,414911668000,제 20 기 반기,194985191000,357786575000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 21 기 반기,-125217503000,,,12,KRW,-54371415000,제 20 기 반기,45563604000,113859424000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분 귀속 총포괄손익,-,제 21 기 반기,-158575916000,,,14,KRW,-8607615000,제 20 기 반기,-5255338000,-11875161000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업의 소유주 귀속 총포괄손익,-,제 21 기 반기,33358413000,,,15,KRW,-45763800000,제 20 기 반기,50818942000,125734586000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 21 기 반기,421354511000,,,16,KRW,703809444000,제 20 기 반기,394574051000,578307530000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당순이익,-,제 21 기 반기,435,,,18,KRW,1884,제 20 기 반기,350,764,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당순이익,-,제 21 기 반기,434,,,19,KRW,1880,제 20 기 반기,350,764,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 21 기 반기,95209223000,,,20,KRW,125180068000,제 20 기 반기,31712250000,68350736000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 21 기 반기,59667558000,,,21,KRW,158334760000,제 20 기 반기,23518863000,69800326000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 21 기 반기,284294666000,,,22,KRW,502453181000,제 20 기 반기,245889916000,423074871000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 21 기 반기,15850569000,,,23,KRW,41674113000,제 20 기 반기,23606559000,33463147000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,법인세비용차감후기타포괄손익,-,제 21 기 반기,-140675364000,,,24,KRW,-124219456000,제 20 기 반기,35463625000,92661290000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되는 항목,-,제 21 기 반기,-140903747000,,,25,KRW,-124372468000,제 20 기 반기,35514772000,92944213000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산차이,-,제 21 기 반기,-140903747000,,,26,KRW,-124372468000,제 20 기 반기,35514772000,92944213000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 항목,-,제 21 기 반기,228383000,,,27,KRW,153012000,제 20 기 반기,-51147000,-282923000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,-,제 21 기 반기,228383000,,,28,KRW,153012000,제 20 기 반기,-51147000,-282923000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_ProfitLoss,반기순이익,-,제 21 기 반기,15457861000,,,29,KRW,69848041000,제 20 기 반기,10099979000,21198134000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분 귀속 반기순손실,-,제 21 기 반기,-2602163000,,,31,KRW,-8385283000,제 20 기 반기,-4492973000,-10627565000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주 귀속 반기순이익,-,제 21 기 반기,18060024000,,,32,KRW,78233324000,제 20 기 반기,14592952000,31825700000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전이익,-,제 21 기 반기,31308430000,,,33,KRW,111522154000,제 20 기 반기,33706538000,54661282000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,제 21 기 반기,705649177000,,,34,KRW,1206262625000,제 20 기 반기,640463967000,1001382401000,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초 현금및현금성자산,-,제 21 기 반기,412039917000,,,2,KRW,,제 20 기 반기,357864096000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,반기말 현금및현금성자산,-,제 21 기 반기,503201391000,,,3,KRW,,제 20 기 반기,321450890000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,제 21 기 반기,153452574000,,,8,KRW,,제 20 기 반기,-168234575000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_AdjustmentsForIncreasedecreaseInOtherFinancialLiabilities,기타금융부채의 감소,-,제 21 기 반기,-170146000,,,9,KRW,,제 20 기 반기,-9500000000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_PaymentForConsolidatedCapitalTransactions,연결자본거래로 인한 현금유출,-,제 21 기 반기,0,,,10,KRW,,제 20 기 반기,50016095000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 감소,-,제 21 기 반기,18293484000,,,11,KRW,,제 20 기 반기,13790867000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_ProceedsFromConsolidatedCapitalTransactions,연결자본거래로 인한 현금유입,-,제 21 기 반기,30420795000,,,12,KRW,,제 20 기 반기,18572605000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,차입금의 증가,-,제 21 기 반기,150000000000,,,13,KRW,,제 20 기 반기,100000000000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_RepaymentsOfConvertibleBonds,전환사채의 상환,-,제 21 기 반기,200000000,,,14,KRW,,제 20 기 반기,0,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금의 지급,-,제 21 기 반기,8304591000,,,15,KRW,,제 20 기 반기,29156468000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_RepaymentsOfBorrowingsClassifiedAsFinancingActivities,차입금의 상환,-,제 21 기 반기,0,,,16,KRW,,제 20 기 반기,184343750000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,제 21 기 반기,-102495176000,,,17,KRW,,제 20 기 반기,171227503000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_AdjustmentsForIncreaseDecreaseInDerivativeLiabilities,파생상품부채의 감소,-,제 21 기 반기,0,,,18,KRW,,제 20 기 반기,-42665347000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_ProceedsFromSalesOfFairValueFinancialAsset,공정가치측정금융자산의 감소,-,제 21 기 반기,246710117000,,,19,KRW,,제 20 기 반기,68172448000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_ProceedsFromSalesOfFinanceLeaseAssets,금융리스채권의 감소,-,제 21 기 반기,193915000,,,20,KRW,,제 20 기 반기,132436000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정자산 처분으로 인한 현금흐름,-,제 21 기 반기,101488000,,,21,KRW,,제 20 기 반기,0,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_ProceedsFromSalesOfOtherFinancialAssets,기타금융자산의 감소,-,제 21 기 반기,2164000574000,,,22,KRW,,제 20 기 반기,2065944960000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_ProceedsFromSalesOfOtherNonCurrentFinancialAssets,기타비유동금융자산의 감소,-,제 21 기 반기,2353651000,,,23,KRW,,제 20 기 반기,340566000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_PurchaseOfFairValueFinancialAsset,공정가치측정금융자산의 증가,-,제 21 기 반기,2499999000,,,24,KRW,,제 20 기 반기,66608415000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_PurchaseOfInvestmentsInAssociates,공동기업 및 관계기업투자주식의 취득,-,제 21 기 반기,4889266000,,,25,KRW,,제 20 기 반기,2028299000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_PurchaseOfOtherFinancialAssets,기타금융자산의 증가,-,제 21 기 반기,2476084630000,,,26,KRW,,제 20 기 반기,1710548300000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,dart_PurchaseOfOtherNonCurrentFinancialAssets,기타비유동금융자산의 증가,-,제 21 기 반기,10224855000,,,27,KRW,,제 20 기 반기,7874873000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_AdditionsToRightofuseAssets,사용권자산의 취득,-,제 21 기 반기,0,,,28,KRW,,제 20 기 반기,161560000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,종속기업 취득 및 연결범위변동으로 인한 순현금흐름,-,제 21 기 반기,0,,,29,KRW,,제 20 기 반기,94231654000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 21 기 반기,1938465000,,,30,KRW,,제 20 기 반기,932209000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 21 기 반기,461001000,,,31,KRW,,제 20 기 반기,10756000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 21 기 반기,9055641000,,,32,KRW,,제 20 기 반기,18883211000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 21 기 반기,15499996000,,,33,KRW,,제 20 기 반기,21304213000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 21 기 반기,52080773000,,,34,KRW,,제 20 기 반기,-42432464000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperations,영업으로부터 창출된 현금흐름,-,제 21 기 반기,97965484000,,,35,KRW,,제 20 기 반기,2862017000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금의 수취,-,제 21 기 반기,8461780000,,,36,KRW,,제 20 기 반기,4901560000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부,-,제 21 기 반기,58128761000,,,37,KRW,,제 20 기 반기,62317057000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,제 21 기 반기,16141742000,,,38,KRW,,제 20 기 반기,13979515000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,제 21 기 반기,19924012000,,,39,KRW,,제 20 기 반기,26100531000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화표시 현금및현금성자산의 환율변동효과,-,제 21 기 반기,-11876697000,,,40,KRW,,제 20 기 반기,3026330000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,현금및현금성자산의 증가(감소),-,제 21 기 반기,103038171000,,,41,KRW,,제 20 기 반기,-39439536000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,SCE,자본변동표,dart_ChangesInForeignExchangeRates,해외사업환산차이,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누계액 [구성요소],제 21 기 반기,-124172229000,,,3,KRW,,제 20 기 반기,94185831000,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,SCE,자본변동표,dart_ChangesInForeignExchangeRates,해외사업환산차이,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 21 기 반기,0,,,3,KRW,,제 20 기 반기,0,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,SCE,자본변동표,dart_ChangesInForeignExchangeRates,해외사업환산차이,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 21 기 반기,0,,,3,KRW,,제 20 기 반기,0,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,SCE,자본변동표,dart_ChangesInForeignExchangeRates,해외사업환산차이,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 21 기 반기,0,,,3,KRW,,제 20 기 반기,0,,,,352820,하이브,CFS
20260107000712,11012,2025,01204056,SCE,자본변동표,dart_ChangesInForeignExchangeRates,해외사업환산차이,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 21 기 반기,-124172229000,,,3,KRW,,제 20 기 반기,94185831000,,,,352820,하이브,CFS
