rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 54 기 1분기말,18999778624,제 53 기말,19815736437,7,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 54 기 1분기말,13802726677,제 53 기말,15615713842,8,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 54 기 1분기말,2540018472,제 53 기말,2718548906,9,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 54 기 1분기말,14649210,제 53 기말,10700730,10,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 54 기 1분기말,9930594659,제 53 기말,11012577745,11,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 54 기 1분기말,36440549,제 53 기말,19252044,12,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 54 기 1분기말,90000000,제 53 기말,60000000,13,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 54 기 1분기말,1191023787,제 53 기말,1794634417,14,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 54 기 1분기말,5197051947,제 53 기말,4200022595,15,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 54 기 1분기말,802000000,제 53 기말,802000000,16,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타비유동채권,-,제 54 기 1분기말,490632040,제 53 기말,495714040,17,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 54 기 1분기말,286742050,제 53 기말,281471391,18,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 54 기 1분기말,3173820293,제 53 기말,2111880527,19,KRW,,,,,008290,원풍물산,OFS
20260515001847,11013,2026,00144021,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 54 기 1분기말,443857564,제 53 기말,508956637,20,KRW,,,,,008290,원풍물산,OFS
