rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260319000948,11011,2025,01428203,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 6 기,2313583865629,제 5 기,2494298894368,제 4 기,2223679597409,7,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 6 기,964358298123,제 5 기,1041992358100,제 4 기,912921220598,8,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,dart_ShortTermAdvancePayments,유동선급금,-,제 6 기,65963987263,제 5 기,77212933593,제 4 기,79349317633,9,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,dart_ShortTermPrepaidExpenses,선급비용,-,제 6 기,1914744212,제 5 기,1567081364,제 4 기,1447182981,10,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,-표준계정코드 미사용-,반환제품회수권,-,제 6 기,348490521,제 5 기,185061627,제 4 기,607572587,11,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 6 기,205677417159,제 5 기,269709954219,제 4 기,231279582315,12,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,ifrs-full_CurrentTradeReceivables,유동매출채권,-,제 6 기,193628170551,제 5 기,211599963555,제 4 기,213111489340,13,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 6 기,379445885400,제 5 기,337019757687,제 4 기,258251662872,14,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 6 기,13104120568,제 5 기,21857057591,제 4 기,10627636981,15,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 6 기,83978887740,제 5 기,109624936020,제 4 기,107447078343,16,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,ifrs-full_OtherCurrentReceivables,기타 유동채권,-,제 6 기,20296594709,제 5 기,13215612444,제 4 기,10799697546,17,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 6 기,1349225567506,제 5 기,1452306536268,제 4 기,1310758376811,18,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,dart_InvestedAssetForPostemploymentBenefit,순확정급여자산,-,제 6 기,6820319295,제 5 기,4683339736,제 4 기,17728100919,19,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,dart_LongTermAdvancePaymentsGross,"장기선급금, 총액",-,제 6 기,6814022695,제 5 기,36111040657,제 4 기,82916498672,20,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,dart_LongTermPrepaidExpenses,"장기선급비용, 총액",-,제 6 기,624480007,제 5 기,763746679,제 4 기,595212168,21,KRW,,344820,케이씨씨글라스,CFS
20260319000948,11011,2025,01428203,BS,재무상태표,-표준계정코드 미사용-,기타채권,-,제 6 기,44442262124,제 5 기,43555142552,제 4 기,35537235107,22,KRW,,344820,케이씨씨글라스,CFS
