rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 36 기 1분기말,981250480319,제 35 기말,833014320848,7,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 36 기 1분기말,868488659568,제 35 기말,719651653059,8,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,dart_CurrentDerivativeAsset,단기파생상품자산,-,제 36 기 1분기말,242328745,제 35 기말,565750258,9,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 36 기 1분기말,71108493761,제 35 기말,50813493406,10,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 36 기 1분기말,459006896964,제 35 기말,325879562170,11,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 36 기 1분기말,8145366408,제 35 기말,28446434418,12,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 36 기 1분기말,882923597,제 35 기말,878656052,13,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타수취채권,-,제 36 기 1분기말,329102650093,제 35 기말,313067756755,14,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 36 기 1분기말,112761820751,제 35 기말,113362667789,15,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 36 기 1분기말,2500000,제 35 기말,2500000,16,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,dart_OtherFinancialAssetsAtFairValueThroughProfitOrLoss,당기손익-공정가치 측정 금융자산,-,제 36 기 1분기말,2179487741,제 35 기말,2244607421,17,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 36 기 1분기말,69922720,제 35 기말,70089600,18,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 36 기 1분기말,6721957999,제 35 기말,6858729542,19,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 36 기 1분기말,22846896810,제 35 기말,22848061491,20,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 36 기 1분기말,1004568660,제 35 기말,1103092942,21,KRW,,,,,031330,에스에이엠티,CFS
20250515001919,11013,2025,00128661,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타장기금융자산,-,제 36 기 1분기말,262208981,제 35 기말,239515027,22,KRW,,,,,031330,에스에이엠티,CFS
