rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기,15295215470,제 1 기,14996398032,7,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기,15295215470,제 1 기,14996398032,8,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기,196513842,제 1 기,247968936,9,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기,13056130,제 1 기,215398,10,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 2 기,187864265,제 1 기,248213698,11,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 2 기,14897781233,제 1 기,14500000000,12,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기,12505299102,제 1 기,12508944828,15,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기,13587905249,제 1 기,13350996235,16,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 2 기,687000000,제 1 기,687000000,17,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 2 기,395606147,제 1 기,155051407,18,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 2 기,15295215470,제 1 기,14996398032,19,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 2 기,1707310221,제 1 기,1645401797,21,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 2 기,1707310221,제 1 기,1645401797,22,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,dart_ConvertibleBonds,"전환사채, 총액",-,제 2 기,1658651040,제 1 기,1595553535,23,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 2 기,48659181,제 1 기,49848262,24,KRW,,479880,한국제15호스팩,OFS
20260313001244,11011,2025,01818682,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 2 기,-51856326,제 1 기,-30707284,6,KRW,,479880,한국제15호스팩,OFS
