rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20250513000299,11013,2025,01851650,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기 1분기말,11978608023,제 1 기말,11896157412,7,KRW,,486630,KB제30호스팩,OFS
20250513000299,11013,2025,01851650,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기 1분기말,11978608023,제 1 기말,11896157412,8,KRW,,486630,KB제30호스팩,OFS
20250513000299,11013,2025,01851650,BS,재무상태표,ifrs-full_AccruedIncomeIncludingContractAssets,미수수익,-,제 2 기 1분기말,199497260,제 1 기말,110606849,9,KRW,,486630,KB제30호스팩,OFS
20250513000299,11013,2025,01851650,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기 1분기말,279073433,제 1 기말,285513233,10,KRW,,486630,KB제30호스팩,OFS
20250513000299,11013,2025,01851650,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기 1분기말,37330,제 1 기말,37330,11,KRW,,486630,KB제30호스팩,OFS
20250513000299,11013,2025,01851650,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 2 기 1분기말,11500000000,제 1 기말,11500000000,12,KRW,,486630,KB제30호스팩,OFS
20250513000299,11013,2025,01851650,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 2 기 1분기말,0,제 1 기말,0,13,KRW,,486630,KB제30호스팩,OFS
20250513000299,11013,2025,01851650,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 2 기 1분기말,0,제 1 기말,0,14,KRW,,486630,KB제30호스팩,OFS
20250513000299,11013,2025,01851650,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기 1분기말,9810343962,제 1 기말,9810343962,16,KRW,,486630,KB제30호스팩,OFS
20250513000299,11013,2025,01851650,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기 1분기말,10438390950,제 1 기말,10382767456,17,KRW,,486630,KB제30호스팩,OFS
20250513000299,11013,2025,01851650,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 2 기 1분기말,531000000,제 1 기말,531000000,18,KRW,,486630,KB제30호스팩,OFS
