rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 10 기 3분기말,1997404836826,제 9 기말,1810190530958,7,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 10 기 3분기말,181661784599,제 9 기말,246942073956,8,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 10 기 3분기말,48868347933,제 9 기말,59727248026,9,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 10 기 3분기말,15831513,제 9 기말,669396190,10,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 10 기 3분기말,36583138244,제 9 기말,41595437676,11,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_OtherCurrentAssets,유동비금융자산,-,제 10 기 3분기말,1098043871,제 9 기말,3121993896,12,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 10 기 3분기말,95096423038,제 9 기말,141827998168,13,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 10 기 3분기말,1815743052227,제 9 기말,1563248457002,14,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 10 기 3분기말,5237395581,제 9 기말,3304938136,15,KRW,제 8 기,3636736642,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_NetDeferredTaxAssets,순이연법인세자산,-,제 10 기 3분기말,15280520205,제 9 기말,15071674819,16,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,-,제 10 기 3분기말,4452495505,제 9 기말,227929089,17,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_OtherNoncurrentReceivables,기타 비유동채권,-,제 10 기 3분기말,223530480,제 9 기말,252030480,18,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 10 기 3분기말,1789032034186,제 9 기말,1542554803946,19,KRW,제 8 기,1068883549215,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 10 기 3분기말,1517076270,제 9 기말,1837080532,20,KRW,제 8 기,1917751365,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 10 기 3분기말,925847770010,제 9 기말,968642145051,22,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 10 기 3분기말,925847770010,제 9 기말,968642145051,23,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,dart_CapitalAdjustments,자본조정,-,제 10 기 3분기말,-3693311561,제 9 기말,-3693311561,24,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 10 기 3분기말,875113074773,제 9 기말,875113074773,25,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 10 기 3분기말,118046871430,제 9 기말,52970630912,26,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 10 기 3분기말,16921572000,제 9 기말,16921572000,27,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 10 기 3분기말,-80540436632,제 9 기말,27330178927,28,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 10 기 3분기말,0,제 9 기말,0,29,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 10 기 3분기말,1997404836826,제 9 기말,1810190530958,30,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 10 기 3분기말,345045141210,제 9 기말,332580315304,32,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동성리스부채,-,제 10 기 3분기말,221263451,제 9 기말,590241083,33,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,-,제 10 기 3분기말,111023936356,제 9 기말,84248812142,34,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 10 기 3분기말,0,제 9 기말,4664354,35,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,유동비금융부채,-,제 10 기 3분기말,741235547,제 9 기말,620738196,36,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_OtherShorttermProvisions,유동충당부채,-,제 10 기 3분기말,884646642,제 9 기말,884646642,37,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 10 기 3분기말,169479573300,제 9 기말,174247385677,38,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타채무,-,제 10 기 3분기말,62694485914,제 9 기말,71983827210,39,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 10 기 3분기말,1071557066816,제 9 기말,841548385907,40,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 10 기 3분기말,726511925606,제 9 기말,508968070603,41,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,dart_ConvertibleBonds,전환사채,-,제 10 기 3분기말,14345283649,제 9 기말,0,42,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_LongtermBorrowings,장기차입금,-,제 10 기 3분기말,670885041298,제 9 기말,496539294972,43,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동성리스부채,-,제 10 기 3분기말,1250361257,제 9 기말,1270816647,44,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,확정급여부채,-,제 10 기 3분기말,5190300381,제 9 기말,2052209709,45,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_OtherLongtermProvisions,비유동충당부채,-,제 10 기 3분기말,9361507021,제 9 기말,9105749275,46,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,비유동금융부채,-,제 10 기 3분기말,25479432000,제 9 기말,0,47,KRW,,,,,,,393890,더블유씨피,CFS
20251114001687,11014,2025,01291317,CIS,포괄손익계산서,dart_BadDebtExpenses,대손상각비(대손충당금환입),-,제 10 기 3분기,2442218,,,2,KRW,,,4737268,제 9 기 3분기,-2043337,461238,393890,더블유씨피,CFS
