rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기 1분기말,12164666535,제 1 기말,2280312685,7,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기 1분기말,2164666535,제 1 기말,2280312685,8,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기 1분기말,2104589865,제 1 기말,2280236015,9,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기 1분기말,76670,제 1 기말,76670,10,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 2 기 1분기말,60000000,제 1 기말,0,11,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,dart_ShortTermAccruedIncome,"단기미수수익, 총액",-,제 2 기 1분기말,60000000,제 1 기말,0,12,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 2 기 1분기말,10000000000,제 1 기말,0,13,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 2 기 1분기말,10000000000,제 1 기말,0,14,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기 1분기말,9886516037,제 1 기말,536516037,16,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,dart_ConsiderationConversionRightsCapitalSurplus,전환권대가,-,제 2 기 1분기말,261040437,제 1 기말,261040437,17,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 2 기 1분기말,9625475600,제 1 기말,275475600,18,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기 1분기말,10405599455,제 1 기말,541805169,19,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 2 기 1분기말,531000000,제 1 기말,31000000,20,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 2 기 1분기말,-11916582,제 1 기말,-25710868,21,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 2 기 1분기말,12164666535,제 1 기말,2280312685,22,KRW,,493790,유안타제17호스팩,OFS
20250512000519,11013,2025,01872219,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 2 기 1분기말,2310000,제 1 기말,440000,24,KRW,,493790,유안타제17호스팩,OFS
