rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 8 기,1555857496627,제 7 기,1555196216204,제 6 기,1586401656876,7,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 8 기,35614853430,제 7 기,28692247568,제 6 기,53270236529,8,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 8 기,33760791758,제 7 기,27097923509,제 6 기,51473966176,9,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 8 기,78209196,제 7 기,110709447,제 6 기,759889502,10,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 8 기,102137619,제 7 기,70458821,제 6 기,57904070,11,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 8 기,1616198310,제 7 기,1376397000,제 6 기,757192596,12,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 8 기,57516547,제 7 기,36758791,제 6 기,221284185,13,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 8 기,1520242643197,제 7 기,1526503968636,제 6 기,1533131420347,14,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 8 기,969805896,제 7 기,1035033606,제 6 기,1401018310,15,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 8 기,1519272837301,제 7 기,1525468935030,제 6 기,1531730402037,16,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 8 기,611147232002,제 7 기,617440350301,제 6 기,298444429762,18,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 8 기,696458021691,제 7 기,709089397919,제 6 기,328779973747,19,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 8 기,89800000000,제 7 기,89800000000,제 6 기,35300000000,20,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 8 기,-4489210311,제 7 기,1849047618,제 6 기,-4964456015,21,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채및자본총계,-,제 8 기,1555857496627,제 7 기,1555196216204,제 6 기,1586401656876,22,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 8 기,83006652378,제 7 기,80276086397,제 6 기,491242795305,24,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,dart_CurrentPortionOfBonds,유동성사채,-,제 8 기,39958042086,제 7 기,39897744403,제 6 기,450000000000,25,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,dart_ShortTermGuaranteeDepositRent,단기임대보증금,-,제 8 기,32876011638,제 7 기,30135235140,제 6 기,31457534079,26,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 8 기,7009797303,제 7 기,8063679926,제 6 기,7564145645,27,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타 유동부채,-,제 8 기,3162801351,제 7 기,2179426928,제 6 기,2221115581,28,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 8 기,859399474936,제 7 기,846106818285,제 6 기,1257621683129,29,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 8 기,776392822558,제 7 기,765830731888,제 6 기,766378887824,30,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,dart_LongTermGuaranteeDepositRentNet,장기임대보증금,-,제 8 기,12953101418,제 7 기,15661696230,제 6 기,15924070632,31,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued,사채,-,제 8 기,109150662382,제 7 기,0,제 6 기,0,32,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived,장기차입금,-,제 8 기,653136339291,제 7 기,748782735368,제 6 기,748644773346,33,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,BS,재무상태표,ifrs-full_OtherNoncurrentLiabilities,기타비유동부채,-,제 8 기,1152719467,제 7 기,1386300290,제 6 기,1810043846,34,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 8 기,30013936514,제 7 기,30925408783,제 6 기,19077960887,6,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 8 기,4081793,제 7 기,10881315,제 6 기,2455890,7,KRW,,451800,한화리츠,OFS
20260105000225,11011,2025,01669226,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 8 기,0,제 7 기,0,제 6 기,9,8,KRW,,451800,한화리츠,OFS
