rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260514000212,11013,2026,01801822,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 4 기 1분기말,10106512616,제 3 기말,10070450225,7,KRW,,473950,SK증권제13호스팩,OFS
20260514000212,11013,2026,01801822,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 4 기 1분기말,10106512616,제 3 기말,10070450225,8,KRW,,473950,SK증권제13호스팩,OFS
20260514000212,11013,2026,01801822,BS,재무상태표,-표준계정코드 미사용-,미수수익,-,제 4 기 1분기말,139102552,제 3 기말,90199311,9,KRW,,473950,SK증권제13호스팩,OFS
20260514000212,11013,2026,01801822,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 4 기 1분기말,1726457112,제 3 기말,1739297962,10,KRW,,473950,SK증권제13호스팩,OFS
20260514000212,11013,2026,01801822,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 4 기 1분기말,23052952,제 3 기말,23052952,11,KRW,,473950,SK증권제13호스팩,OFS
20260514000212,11013,2026,01801822,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 4 기 1분기말,8217900000,제 3 기말,8217900000,12,KRW,,473950,SK증권제13호스팩,OFS
20260514000212,11013,2026,01801822,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 4 기 1분기말,7804112950,제 3 기말,7804112950,15,KRW,,473950,SK증권제13호스팩,OFS
20260514000212,11013,2026,01801822,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 4 기 1분기말,7804112950,제 3 기말,7804112950,16,KRW,,473950,SK증권제13호스팩,OFS
20260514000212,11013,2026,01801822,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 4 기 1분기말,268149519,제 3 기말,268149519,17,KRW,,473950,SK증권제13호스팩,OFS
20260514000212,11013,2026,01801822,BS,재무상태표,dart_ConsiderationConversionRightsCapitalSurplus,전환권대가,-,제 4 기 1분기말,268149519,제 3 기말,268149519,18,KRW,,473950,SK증권제13호스팩,OFS
