rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 42 기,258292978185,제 41 기,260831921228,제 40 기,251180472123,7,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 42 기,154513661393,제 41 기,142959298884,제 40 기,126015835164,8,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 42 기,2418498643,제 41 기,15492976176,제 40 기,23900929497,9,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 42 기,378850512,제 41 기,506011018,제 40 기,390801393,10,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_CurrentTradeReceivables,매출채권,-,제 42 기,20162739508,제 41 기,23343137117,제 40 기,18430760720,11,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 42 기,29162997730,제 41 기,27385106620,제 40 기,27168240735,12,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정자산,-,제 42 기,13223886411,제 41 기,18849839,제 40 기,18849839,13,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 42 기,931684474,제 41 기,894835094,제 40 기,570146032,14,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 42 기,128808696,제 41 기,29572616,제 40 기,124960521,15,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_OtherCurrentReceivables,기타 유동채권,-,제 42 기,1055736764,제 41 기,1179793469,제 40 기,905726472,16,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 42 기,87050458655,제 41 기,74109016935,제 40 기,54505419955,17,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 42 기,103779316792,제 41 기,117872622344,제 40 기,125164636959,18,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 42 기,697063182,제 41 기,1151840787,제 40 기,3804274091,19,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산,-,제 42 기,143647721,제 41 기,327963074,제 40 기,583983579,20,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 42 기,737082888,제 41 기,7685988879,제 40 기,7782753195,21,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_InvestmentsInAssociatesAccountedForUsingEquityMethod,관계기업에 대한 투자자산,-,제 42 기,521298784,제 41 기,516594380,제 40 기,508614015,22,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 비유동금융자산,-,제 42 기,33520572957,제 41 기,33710350942,제 40 기,33905952539,23,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,비유동 순확정급여자산,-,제 42 기,1503139697,제 41 기,995898247,제 40 기,2135352170,24,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 42 기,40055506,제 41 기,14486311,제 40 기,16555784,25,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 42 기,50588690,제 41 기,2165007690,제 40 기,2065007690,26,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 42 기,66394925475,제 41 기,71116029498,제 40 기,74313107241,27,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 42 기,170941892,제 41 기,188462536,제 40 기,49036655,28,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 42 기,241121478304,제 41 기,239242200373,제 40 기,231524927819,30,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 42 기,240951214682,제 41 기,239043668272,제 40 기,231372265798,31,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 42 기,145837429892,제 41 기,145837429892,제 40 기,145837429892,32,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 42 기,-18026952197,제 41 기,-18026952197,제 40 기,-18019541098,33,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 42 기,19765446995,제 41 기,20206715545,제 40 기,20208923239,34,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 42 기,28971881500,제 41 기,28971881500,제 40 기,28971881500,35,KRW,,017900,광전자,CFS
20260319000424,11011,2025,00152729,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 42 기,64403408492,제 41 기,62054593532,제 40 기,54373572265,36,KRW,,017900,광전자,CFS
