rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 3 기 반기말,10006732522,제 2 기말,9898188818,7,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 3 기 반기말,10006732522,제 2 기말,9898188818,8,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,-표준계정코드 미사용-,미수수익,-,제 3 기 반기말,254049315,제 2 기말,121150685,9,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 3 기 반기말,1752547277,제 2 기말,1776740723,10,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 3 기 반기말,135930,제 2 기말,297410,11,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 3 기 반기말,8000000000,제 2 기말,8000000000,12,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 3 기 반기말,7804112950,제 2 기말,7804112950,15,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 3 기 반기말,270080763,제 2 기말,270080763,16,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 3 기 반기말,8604853850,제 2 기말,8543966047,17,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 3 기 반기말,442000000,제 2 기말,442000000,18,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 3 기 반기말,88660137,제 2 기말,27772334,19,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 3 기 반기말,10006732522,제 2 기말,9898188818,20,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 3 기 반기말,1401878672,제 2 기말,1354222771,24,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 3 기 반기말,1401878672,제 2 기말,1354222771,25,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,-표준계정코드 미사용-,전환사채,-,제 3 기 반기말,1362460971,제 2 기말,1321495294,26,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 3 기 반기말,39417701,제 2 기말,32727477,27,KRW,,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 3 기 반기,-12656544,,,6,KRW,-25237694,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 3 기 반기,31036440,,,7,KRW,60887803,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,제 3 기 반기,7,,,9,KRW,14,473950,SK증권제13호스팩,OFS
20250813001383,11012,2025,01801822,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,제 3 기 반기,7,,,10,KRW,14,473950,SK증권제13호스팩,OFS
