rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 44 기 1분기말,42185616000000,제 43 기말,41879957000000,7,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 44 기 1분기말,14458500000000,제 43 기말,14251937000000,8,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 44 기 1분기말,3132996000000,제 43 기말,3716680000000,9,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 44 기 1분기말,1521000000,제 43 기말,1213000000,10,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 44 기 1분기말,853884000000,제 43 기말,940209000000,11,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 44 기 1분기말,2375209000000,제 43 기말,2102131000000,12,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 44 기 1분기말,1482864000000,제 43 기말,1344248000000,13,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 44 기 1분기말,6612026000000,제 43 기말,6147456000000,14,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 44 기 1분기말,27727116000000,제 43 기말,27628020000000,15,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 44 기 1분기말,646994000000,제 43 기말,671609000000,16,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 44 기 1분기말,1795987000000,제 43 기말,1862740000000,17,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업및공동기업투자,-,제 44 기 1분기말,1567381000000,제 43 기말,1562232000000,18,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 44 기 1분기말,2853395000000,제 43 기말,2299616000000,19,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_NoncurrentReceivables,매출채권및기타채권,-,제 44 기 1분기말,1672939000000,제 43 기말,1540727000000,20,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 44 기 1분기말,786223000000,제 43 기말,843991000000,21,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,-,제 44 기 1분기말,2764004000000,제 43 기말,2759170000000,22,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 44 기 1분기말,14398140000000,제 43 기말,14825814000000,23,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_RecognisedAssetsDefinedBenefitPlan,순확정급여자산,-,제 44 기 1분기말,30179000000,제 43 기말,49351000000,24,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 44 기 1분기말,1211874000000,제 43 기말,1212770000000,25,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 44 기 1분기말,18338321000000,제 43 기말,17996549000000,27,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 44 기 1분기말,16604552000000,제 43 기말,16210702000000,28,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 44 기 1분기말,-676839000000,제 43 기말,-637560000000,29,KRW,,,,,030200,케이티,CFS
20250515002428,11013,2025,00190321,BS,재무상태표,ifrs-full_AccumulatedOtherComprehensiveIncome,기타포괄손익누계액,-,제 44 기 1분기말,79191000000,제 43 기말,63729000000,30,KRW,,,,,030200,케이티,CFS
