rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_amount,thstrm_add_amount,ticker,corp_name,fs_div
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기 반기말,2321809630250,제 1 기말,2269555200465,7,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기 반기말,45567423685,제 1 기말,33720429238,8,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기 반기말,12229257477,제 1 기말,8340921189,9,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기 반기말,9643540,제 1 기말,243570,10,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 2 기 반기말,2032437222,제 1 기말,1968327534,11,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 2 기 반기말,1209759603,제 1 기말,1017974761,12,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 2 기 반기말,30086325843,제 1 기말,22392962184,13,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 2 기 반기말,2276242206565,제 1 기말,2235834771227,14,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 2 기 반기말,12945611053,제 1 기말,12607176941,15,KRW,12044521000,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업투자,-,제 2 기 반기말,6640097381,제 1 기말,7363918932,16,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 2 기 반기말,615192062759,제 1 기말,618355355849,17,KRW,618882580000,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_NetDeferredTaxAssets,이연법인세자산,-,제 2 기 반기말,116706956,제 1 기말,106834095,18,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_NoncurrentReceivables,장기매출채권 및 기타채권,-,제 2 기 반기말,14034556750,제 1 기말,14324231918,19,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,순확정급여자산,-,제 2 기 반기말,232566938,제 1 기말,1755509326,20,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 2 기 반기말,0,제 1 기말,13530277,21,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 2 기 반기말,1327433693530,제 1 기말,1269099629278,22,KRW,1251039319000,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 2 기 반기말,299646911198,제 1 기말,312208584611,23,KRW,311195219000,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기 반기말,1243806468465,제 1 기말,1236746410784,25,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업소유주지분,-,제 2 기 반기말,845322649430,제 1 기말,836533853138,26,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기 반기말,818362266205,제 1 기말,818362266205,27,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,-,제 2 기 반기말,-1180906398,제 1 기말,-1180906398,28,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 2 기 반기말,-232396260,제 1 기말,178859922,29,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 2 기 반기말,19830841000,제 1 기말,19830841000,30,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 2 기 반기말,8542844883,제 1 기말,-657207591,31,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 2 기 반기말,398483819035,제 1 기말,400212557646,32,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채와 자본총계,-,제 2 기 반기말,2321809630250,제 1 기말,2269555200465,33,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 2 기 반기말,191910489390,제 1 기말,227197032866,35,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings,차입금 및 사채,-,제 2 기 반기말,15480000000,제 1 기말,42012000000,36,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동 리스부채,-,제 2 기 반기말,22210750711,제 1 기말,23343021138,37,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 2 기 반기말,5016898826,제 1 기말,9649934102,38,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타유동부채,-,제 2 기 반기말,19602781400,제 1 기말,17147489166,39,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타채무,-,제 2 기 반기말,129600058453,제 1 기말,135044588460,40,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 2 기 반기말,1078003161785,제 1 기말,1032808789681,41,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 2 기 반기말,886092672395,제 1 기말,805611756815,42,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_LongtermBorrowings,비유동 차입금 및 사채,-,제 2 기 반기말,229727492270,제 1 기말,140000000000,43,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_NetDeferredTaxLiabilities,이연법인세부채,-,제 2 기 반기말,306808457295,제 1 기말,307777779621,44,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,-,제 2 기 반기말,293902844427,제 1 기말,303845669123,45,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_NoncurrentPayables,장기매입채무 및 기타채무,-,제 2 기 반기말,47958222050,제 1 기말,48820393903,46,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,-,제 2 기 반기말,1610369165,제 1 기말,20343105,47,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_OtherLongtermProvisions,비유동 충당부채,-,제 2 기 반기말,648213273,제 1 기말,648213273,48,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,BS,재무상태표,ifrs-full_OtherNoncurrentLiabilities,기타 비유동 부채,-,제 2 기 반기말,5437073915,제 1 기말,4499357790,49,KRW,,,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 2 기 반기,11563712655,,,6,KRW,,26779447359,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 2 기 반기,80815972,,,7,KRW,,106607420,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 2 기 반기,258365480,,,8,KRW,,302768202,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 2 기 반기,9119926314,,,9,KRW,,17431413399,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,반기총포괄손익(손실),-,제 2 기 반기,5405856456,,,10,KRW,,13624606763,499790,GS피앤엘,CFS
20250813001088,11012,2025,01882845,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 2 기 반기,1934802760,,,12,KRW,,4835810471,499790,GS피앤엘,CFS
