rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 11 기 3분기말,865521027806,제 10 기말,878342477244,7,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 11 기 3분기말,199608608934,제 10 기말,214990218391,8,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 11 기 3분기말,31894687463,제 10 기말,54376011820,9,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 11 기 3분기말,9223861,제 10 기말,6390966,10,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_CurrentTradeReceivables,매출채권,-,제 11 기 3분기말,44414537445,제 10 기말,50692196702,11,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 11 기 3분기말,56662471743,제 10 기말,63869521428,12,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 11 기 3분기말,13441582607,제 10 기말,15188763073,13,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 11 기 3분기말,30231194447,제 10 기말,13757826449,14,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_OtherCurrentReceivables,기타채권,-,제 11 기 3분기말,22954911368,제 10 기말,17099507953,15,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 11 기 3분기말,665912418872,제 10 기말,663352258853,16,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 11 기 3분기말,93432171699,제 10 기말,70298961500,17,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업투자,-,제 11 기 3분기말,17792342350,제 10 기말,17912400594,18,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 11 기 3분기말,12851620786,제 10 기말,12947093467,19,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_NetDeferredTaxAssets,이연법인세자산,-,제 11 기 3분기말,21101935910,제 10 기말,20160633457,20,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,확정급여자산,-,제 11 기 3분기말,2545624246,제 10 기말,3164876325,21,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_NoncurrentTradeReceivables,장기매출채권,-,제 11 기 3분기말,6355342633,제 10 기말,6106296587,22,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 11 기 3분기말,11259036687,제 10 기말,60627896342,23,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,-,제 11 기 3분기말,79150663558,제 10 기말,32012006440,24,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_OtherNoncurrentReceivables,장기기타채권,-,제 11 기 3분기말,80106280065,제 10 기말,98416755541,25,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 11 기 3분기말,275950518651,제 10 기말,283983246188,26,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 11 기 3분기말,65366882287,제 10 기말,57722092412,27,KRW,제 9 기,79008919000,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 11 기 3분기말,516822352836,제 10 기말,466740892004,29,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 11 기 3분기말,494081793458,제 10 기말,448841746541,30,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_AdditionalPaidinCapital,기타불입자본,-,제 11 기 3분기말,119220986792,제 10 기말,130686437863,31,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 11 기 3분기말,1186188000,제 10 기말,1186188000,32,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 11 기 3분기말,373674618666,제 10 기말,316969120678,33,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 11 기 3분기말,22740559378,제 10 기말,17899145463,34,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 11 기 3분기말,865521027806,제 10 기말,878342477244,35,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 11 기 3분기말,300185031308,제 10 기말,370015192280,37,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,dart_CurrentNontradePayables,기타채무,-,제 11 기 3분기말,39134455841,제 10 기말,49737751367,38,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,dart_ShortTermIncomeReceivedInAdvance,선수수익,-,제 11 기 3분기말,103291275087,제 10 기말,138131388908,39,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,dart_ShortTermTradePayables,매입채무,-,제 11 기 3분기말,61838456298,제 10 기말,74623688125,40,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_CurrentFinancialLiabilities,단기금융부채,-,제 11 기 3분기말,964018300,제 10 기말,964018300,41,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,단기리스부채,-,제 11 기 3분기말,24675358017,제 10 기말,24668291944,42,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,-,제 11 기 3분기말,24999996,제 10 기말,24999996,43,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 11 기 3분기말,20893679704,제 10 기말,16687033086,44,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타 유동부채,-,제 11 기 3분기말,32485546922,제 10 기말,46789138176,45,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_OtherShorttermProvisions,충당부채,-,제 11 기 3분기말,3398662524,제 10 기말,5013986792,46,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 11 기 3분기말,13478578619,제 10 기말,13374895586,47,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 11 기 3분기말,348698674970,제 10 기말,411601585240,48,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 11 기 3분기말,48513643662,제 10 기말,41586392960,49,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,dart_NoncurrentNontradePayables,장기기타채무,-,제 11 기 3분기말,431089011,제 10 기말,1848156476,50,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_NetDeferredTaxLiabilities,이연법인세부채,-,제 11 기 3분기말,1134877237,제 10 기말,1178382480,51,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,장기리스부채,-,제 11 기 3분기말,37309209180,제 10 기말,31456749842,52,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived,장기차입금,-,제 11 기 3분기말,27083329,제 10 기말,45833326,53,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_NoncurrentProvisionsForEmployeeBenefits,장기종업원급여채무,-,제 11 기 3분기말,969948968,제 10 기말,862454594,54,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,확정급여부채,-,제 11 기 3분기말,3387329334,제 10 기말,2382514759,55,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,BS,재무상태표,ifrs-full_OtherLongtermProvisions,장기충당부채,-,제 11 기 3분기말,5254106603,제 10 기말,3812301483,56,KRW,,,,,,,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,CIS,포괄손익계산서,dart_BadDebtExpenses,매출채권손상차손,-,제 11 기 3분기,0,,,2,KRW,,,0,제 10 기 3분기,0,0,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 11 기 3분기,53184575404,,,7,KRW,,,112042996136,제 10 기 3분기,54346663716,106705733705,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 11 기 3분기,339092934,,,8,KRW,,,6531005472,제 10 기 3분기,508935161,1188162721,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 11 기 3분기,434627867,,,9,KRW,,,6202453249,제 10 기 3분기,845813692,2925873294,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄이익,-,제 11 기 3분기,42062337534,,,10,KRW,,,88272423681,제 10 기 3분기,43781815522,83331425176,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 11 기 3분기,3649796871,,,12,KRW,,,5796810040,제 10 기 3분기,3091640952,2332339172,215200,메가스터디교육,CFS
20251114001872,11014,2025,01074862,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 11 기 3분기,38412540663,,,13,KRW,,,82475613641,제 10 기 3분기,40690174570,80999086004,215200,메가스터디교육,CFS
