rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 59 기 3분기말,4440558158409,제 58 기말,4372529473212,7,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 59 기 3분기말,1217000205538,제 58 기말,1125318015137,8,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,dart_CurrentFinancialAssetsHeldToMaturity,유동만기보유금융자산,-,제 59 기 3분기말,79610000,제 58 기말,69830000,9,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 59 기 3분기말,282452436242,제 58 기말,177836350865,10,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 59 기 3분기말,455417551,제 58 기말,2722242446,11,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 59 기 3분기말,488137172051,제 58 기말,534803484007,12,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 59 기 3분기말,77321093979,제 58 기말,75733424076,13,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 59 기 3분기말,12570756262,제 58 기말,12895412185,14,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 59 기 3분기말,11808584069,제 58 기말,14870000000,15,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 59 기 3분기말,344175135384,제 58 기말,306387271558,16,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 59 기 3분기말,3223557952871,제 58 기말,3247211458075,17,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 59 기 3분기말,440664292,제 58 기말,462580922,18,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,dart_NonCurrentFairValueFinancialAsset,비유동당기손익인식금융자산,-,제 59 기 3분기말,2298509609,제 58 기말,1468719462,19,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,dart_NonCurrentFinancialAssetsHeldToMaturity,비유동만기보유금융자산,-,제 59 기 3분기말,211010000,제 58 기말,260430000,20,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 59 기 3분기말,25017360239,제 58 기말,19783537831,21,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산 및 영업권,-,제 59 기 3분기말,102916609468,제 58 기말,98085783280,22,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,지분법적용 투자지분,-,제 59 기 3분기말,105458583297,제 58 기말,108552792173,23,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 59 기 3분기말,140489877085,제 58 기말,95523468466,24,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_NoncurrentInvestmentsInEquityInstrumentsDesignatedAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 지정 비유동지분상품투자,-,제 59 기 3분기말,54297381590,제 58 기말,40227075614,25,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_NoncurrentReceivables,장기매출채권 및 기타비유동채권,-,제 59 기 3분기말,550350000,제 58 기말,1415899357,26,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,비유동 순확정급여자산,-,제 59 기 3분기말,2927709422,제 58 기말,25337512884,27,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 59 기 3분기말,9373882489,제 58 기말,12820279822,28,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 59 기 3분기말,60801953077,제 58 기말,62931383863,29,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 59 기 3분기말,2562990245785,제 58 기말,2602805049337,30,KRW,,,,,,,005300,롯데칠성음료,CFS
20251113000799,11014,2025,00120571,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 59 기 3분기말,155783816518,제 58 기말,177536945064,31,KRW,,,,,,,005300,롯데칠성음료,CFS
