rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20251113000981,11014,2025,01016309,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 27 기 3분기말,63757794045,제 26 기말,63005163049,7,KRW,,,,,457370,한켐,OFS
20251113000981,11014,2025,01016309,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 27 기 3분기말,45207829480,제 26 기말,50708457311,8,KRW,,,,,457370,한켐,OFS
20251113000981,11014,2025,01016309,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 27 기 3분기말,3990306415,제 26 기말,12834616337,9,KRW,,,,,457370,한켐,OFS
20251113000981,11014,2025,01016309,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 27 기 3분기말,10394276744,제 26 기말,9795194573,10,KRW,,,,,457370,한켐,OFS
20251113000981,11014,2025,01016309,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 27 기 3분기말,539057516,제 26 기말,211528840,11,KRW,,,,,457370,한켐,OFS
20251113000981,11014,2025,01016309,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 27 기 3분기말,26649241878,제 26 기말,23820000000,12,KRW,,,,,457370,한켐,OFS
20251113000981,11014,2025,01016309,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 27 기 3분기말,3634946927,제 26 기말,4047117561,13,KRW,,,,,457370,한켐,OFS
20251113000981,11014,2025,01016309,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 27 기 3분기말,18549964565,제 26 기말,12296705738,14,KRW,,,,,457370,한켐,OFS
20251113000981,11014,2025,01016309,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 27 기 3분기말,19078418,제 26 기말,19078418,15,KRW,,,,,457370,한켐,OFS
20251113000981,11014,2025,01016309,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타비유동채권,-,제 27 기 3분기말,11000000,제 26 기말,14000000,16,KRW,,,,,457370,한켐,OFS
20251113000981,11014,2025,01016309,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 27 기 3분기말,111981450,제 26 기말,47725889,17,KRW,,,,,457370,한켐,OFS
20251113000981,11014,2025,01016309,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산,-,제 27 기 3분기말,549118334,제 26 기말,5683334,18,KRW,,,,,457370,한켐,OFS
