rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 31 기 3분기말,607164973333,제 30 기말,570272733354,7,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 31 기 3분기말,522718880723,제 30 기말,480100716456,8,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 31 기 3분기말,215397058173,제 30 기말,159421417563,9,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLoss,유동 당기손익인식금융자산,-,제 31 기 3분기말,8418335306,제 30 기말,8412106140,10,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 31 기 3분기말,3618790118,제 30 기말,4855271334,11,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 31 기 3분기말,10755077244,제 30 기말,10536166721,12,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 31 기 3분기말,45668583072,제 30 기말,66308071748,13,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 31 기 3분기말,238861036810,제 30 기말,230567682950,14,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 31 기 3분기말,84446092610,제 30 기말,90172016898,15,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 31 기 3분기말,597200003,제 30 기말,0,16,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산 및 영업권,-,제 31 기 3분기말,13552645710,제 30 기말,14484969401,17,KRW,제 29 기,6195452000,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업투자,-,제 31 기 3분기말,1176744786,제 30 기말,1335519791,18,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 31 기 3분기말,7818917861,제 30 기말,7898887094,19,KRW,제 29 기,13237859000,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,비유동 기타포괄손익인식금융자산,-,제 31 기 3분기말,5555000,제 30 기말,5555000,20,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLoss,비유동 당기손익인식금융자산,-,제 31 기 3분기말,4269438041,제 30 기말,9143950610,21,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_NoncurrentReceivables,매출채권 및 기타비유동채권,-,제 31 기 3분기말,871406478,제 30 기말,574962662,22,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 31 기 3분기말,9079716467,제 30 기말,9942296847,23,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 31 기 3분기말,11289303421,제 30 기말,10186960280,24,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 31 기 3분기말,33368245047,제 30 기말,33555942332,25,KRW,제 29 기,28326889000,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 31 기 3분기말,2416919796,제 30 기말,3042972881,26,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 31 기 3분기말,286835999799,제 30 기말,265170070668,28,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 31 기 3분기말,280872225414,제 30 기말,259728315614,29,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 31 기 3분기말,-51557697432,제 30 기말,-43669194136,30,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 31 기 3분기말,20080305500,제 30 기말,20080305500,31,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 31 기 3분기말,273467499921,제 30 기말,244435086825,32,KRW,,,,,,,060250,NHN KCP,CFS
20251114000755,11014,2025,00357740,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 31 기 3분기말,38882117425,제 30 기말,38882117425,33,KRW,,,,,,,060250,NHN KCP,CFS
