rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 50 기 1분기말,12349105604159,제 49 기말,12685578705605,7,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 50 기 1분기말,6372687168763,제 49 기말,6674837187142,8,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,dart_CurrentNontradeReceivables,기타수취채권,-,제 50 기 1분기말,572853279135,제 49 기말,585264420977,9,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 50 기 1분기말,1048351207180,제 49 기말,1331012843115,10,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_CurrentContractAssets,미청구공사,-,제 50 기 1분기말,479297880889,제 49 기말,433475916451,11,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_CurrentInvestments,단기투자증권,-,제 50 기 1분기말,5207440000,제 49 기말,5607610000,12,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_CurrentPrepaidExpenses,유동선급비용,-,제 50 기 1분기말,244795825805,제 49 기말,246079678854,13,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_CurrentPrepayments,유동선급금,-,제 50 기 1분기말,183784117718,제 49 기말,177025724219,14,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 50 기 1분기말,2272291937234,제 49 기말,2260703810629,15,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 50 기 1분기말,2133933109,제 49 기말,1256351410,16,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 50 기 1분기말,346500528307,제 49 기말,353712416476,17,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권,-,제 50 기 1분기말,1217471019386,제 49 기말,1280698415011,18,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 50 기 1분기말,5976418435396,제 49 기말,6010741518463,19,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 50 기 1분기말,93496501635,제 49 기말,93533970068,20,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,dart_NoncurrentNontradeReceivables,기타수취채권,-,제 50 기 1분기말,725833492826,제 49 기말,762007889566,21,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 50 기 1분기말,183497211422,제 49 기말,220399544010,22,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 50 기 1분기말,69970554032,제 49 기말,50356234146,23,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업 및 공동기업투자,-,제 50 기 1분기말,144810926177,제 49 기말,146951120165,24,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 50 기 1분기말,1235806990033,제 49 기말,1223409021122,25,KRW,제 48 기,924359000000,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_NoncurrentInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,장기투자증권,-,제 50 기 1분기말,486881278195,제 49 기말,484261767984,26,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,순확정급여자산,-,제 50 기 1분기말,4706228945,제 49 기말,9803759247,27,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 50 기 1분기말,1671152348,제 49 기말,3216253801,28,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 50 기 1분기말,2846704014705,제 49 기말,2838751286663,29,KRW,제 48 기,2563303000000,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 50 기 1분기말,183040085078,제 49 기말,178050671691,30,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 50 기 1분기말,5465276205726,제 49 기말,5428726196750,32,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 50 기 1분기말,2974966075121,제 49 기말,2920918753025,33,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 50 기 1분기말,644510880298,제 49 기말,644510880298,34,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본,-,제 50 기 1분기말,-2075526714097,제 49 기말,-2086311423206,35,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 50 기 1분기말,7019936096,제 49 기말,10628264030,36,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 50 기 1분기말,298708605000,제 49 기말,298708605000,37,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 50 기 1분기말,4100253367824,제 49 기말,4053382426903,38,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 50 기 1분기말,2490310130605,제 49 기말,2507807443725,39,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 50 기 1분기말,12349105604159,제 49 기말,12685578705605,40,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 50 기 1분기말,3976232535024,제 49 기말,4431569355106,42,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,dart_CurrentNontradePayables,기타지급채무,-,제 50 기 1분기말,561268640946,제 49 기말,506789006027,43,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,dart_ShortTermAdvancesCustomers,선수금,-,제 50 기 1분기말,872840948250,제 49 기말,925581619611,44,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,dart_ShortTermWithholdings,예수금,-,제 50 기 1분기말,142981346446,제 49 기말,182258497298,45,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동 리스부채,-,제 50 기 1분기말,32225361689,제 49 기말,28754227942,46,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,-,제 50 기 1분기말,613869852720,제 49 기말,613316603460,47,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_CurrentProvisions,유동충당부채,-,제 50 기 1분기말,218053349672,제 49 기말,260859042457,48,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 50 기 1분기말,76817187488,제 49 기말,90107678124,49,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타 유동부채,-,제 50 기 1분기말,11626419602,제 49 기말,25524965559,50,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 50 기 1분기말,1129620503530,제 49 기말,1476794207016,51,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers,매입채무,-,제 50 기 1분기말,316928924681,제 49 기말,321583507612,52,KRW,,,,,,,012630,HDC,CFS
20260515001441,11013,2026,00164636,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 50 기 1분기말,6883829398433,제 49 기말,7256852508855,53,KRW,,,,,,,012630,HDC,CFS
