rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기 1분기말,905712585503,제 1 기말,731694676657,7,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기 1분기말,439440713630,제 1 기말,255027256240,8,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,dart_CurrentDerivativeAsset,유동파생상품자산,-,제 2 기 1분기말,4963018607,제 1 기말,5116866543,9,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기 1분기말,50348681571,제 1 기말,66626822446,10,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_CurrentContractAssets,계약자산,-,제 2 기 1분기말,0,제 1 기말,4618840000,11,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기 1분기말,74448623,제 1 기말,164860,12,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 2 기 1분기말,288281535843,제 1 기말,59161273836,13,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 2 기 1분기말,53390686067,제 1 기말,88841630061,14,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 2 기 1분기말,115000000,제 1 기말,115000000,15,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 2 기 1분기말,13439847050,제 1 기말,12979947015,16,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 2 기 1분기말,28827495869,제 1 기말,17566711479,17,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 2 기 1분기말,466271871873,제 1 기말,476667420417,18,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 2 기 1분기말,2590748471,제 1 기말,2001711280,19,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,dart_LongTermLoansNet,장기대여금,-,제 2 기 1분기말,13117914508,제 1 기말,13146422160,20,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,dart_NonCurrentFairValueFinancialAsset,장기투자자산,-,제 2 기 1분기말,21584135033,제 1 기말,21784731447,21,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 2 기 1분기말,5374509628,제 1 기말,4133346965,22,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 2 기 1분기말,6491096767,제 1 기말,6739939599,23,KRW,4954949189,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,공동기업및관계기업투자,-,제 2 기 1분기말,160097881142,제 1 기말,160063712393,24,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 2 기 1분기말,26970315060,제 1 기말,25173281013,25,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 2 기 1분기말,348528682,제 1 기말,333740178,26,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 2 기 1분기말,222296737712,제 1 기말,235523015714,27,KRW,241965453185,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_RecognisedAssetsDefinedBenefitPlan,순확정급여자산,-,제 2 기 1분기말,380148920,제 1 기말,507427763,28,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 2 기 1분기말,7019855950,제 1 기말,7260091905,29,KRW,5130965169,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기 1분기말,242995004714,제 1 기말,241972753239,31,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 2 기 1분기말,242995004714,제 1 기말,241972753239,32,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기 1분기말,214329788142,제 1 기말,213701033158,33,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 2 기 1분기말,-899633499,제 1 기말,-479552489,34,KRW,,,,,,475150,SK이터닉스,CFS
20250515001752,11013,2025,01817081,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 2 기 1분기말,509380908,제 1 기말,591873291,35,KRW,,,,,,475150,SK이터닉스,CFS
