rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 9 기,73041596641,제 8 기,69510934821,제 7 기,34594614491,7,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 9 기,69565938158,제 8 기,65669617251,제 7 기,29922273278,8,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 9 기,13177362003,제 8 기,9342032435,제 7 기,7113566084,9,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_CurrentContractAssets,유동계약자산,-,제 9 기,1502290572,제 8 기,703188366,제 7 기,228183246,10,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 9 기,190349400,제 8 기,106448350,제 7 기,45648640,11,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 9 기,9344694179,제 8 기,3631421430,제 7 기,2409307442,12,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 9 기,1342840538,제 8 기,810419567,제 7 기,631786776,13,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 9 기,1048443531,제 8 기,595975805,제 7 기,172866444,14,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 9 기,36035759658,제 8 기,43000000000,제 7 기,14055932075,15,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 9 기,6924198277,제 8 기,7480131298,제 7 기,5264982571,16,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 9 기,3475658483,제 8 기,3841317570,제 7 기,4672341213,17,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 9 기,10932871,제 8 기,9415823,제 7 기,5751742,18,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,-표준계정코드 미사용-,당기손익-공정가치측정금융자산,-,제 9 기,52200000,제 8 기,626820000,제 7 기,631680000,19,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,-표준계정코드 미사용-,영업권 이외의 무형자산 [개요],-,제 9 기,907091625,제 8 기,526293729,제 7 기,494643668,20,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 9 기,3033198,제 8 기,19003900,제 7 기,22946449,21,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 9 기,745790677,제 8 기,861620864,제 7 기,1459011372,22,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 9 기,1316678872,제 8 기,829400255,제 7 기,587645536,23,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 9 기,439931240,제 8 기,968762999,제 7 기,1470662446,24,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 9 기,60444194628,제 8 기,59967623220,제 7 기,26118892162,26,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 9 기,60352146198,제 8 기,59908627710,제 7 기,25749290380,27,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 9 기,93749207258,제 8 기,91808923786,제 7 기,62712655204,28,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 9 기,3086172962,제 8 기,2651187360,제 7 기,2193843915,29,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 9 기,12496069500,제 8 기,12277574000,제 7 기,942697000,31,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 9 기,-48979303522,제 8 기,-46829057436,제 7 기,-40099905739,32,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 9 기,92048430,제 8 기,58995510,제 7 기,369601782,33,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 9 기,73041596641,제 8 기,69510934821,제 7 기,34594614491,34,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 9 기,11133107713,제 8 기,8026984472,제 7 기,6984749426,36,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_CurrentContractLiabilities,유동계약부채,-,제 9 기,1793011208,제 8 기,1101052672,제 7 기,1378700546,40,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동 리스부채,-,제 9 기,250997292,제 8 기,717672438,제 7 기,633125412,41,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_CurrentProvisions,유동충당부채,-,제 9 기,365175532,제 8 기,243054520,제 7 기,82930000,42,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 9 기,16978641,제 8 기,,제 7 기,,43,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타 유동부채,-,제 9 기,1774773337,제 8 기,1759178045,제 7 기,2509745422,44,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타유동채무,-,제 9 기,6932171703,제 8 기,4206026797,제 7 기,2380248046,45,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 9 기,12597402013,제 8 기,9543311601,제 7 기,8475722329,46,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 9 기,1464294300,제 8 기,1516327129,제 7 기,1490972903,47,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,-표준계정코드 미사용-,기타장기종업원부채,-,제 9 기,349161499,제 8 기,327926954,제 7 기,,49,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동 리스부채,-,제 9 기,136413663,제 8 기,212153416,제 7 기,835886214,51,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_NoncurrentProvisions,비유동충당부채,-,제 9 기,,제 8 기,164100000,제 7 기,,52,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 9 기,978719138,제 8 기,812146759,제 7 기,655086689,53,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 9 기,-3180595266,제 8 기,-7490868842,제 7 기,-5764984704,6,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,CIS,포괄손익계산서,dart_OtherGains,기타이익,-,제 9 기,278788865,제 8 기,380892811,제 7 기,562470688,7,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,CIS,포괄손익계산서,dart_OtherLosses,기타손실,-,제 9 기,81667941,제 8 기,83387613,제 7 기,57672532,8,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 9 기,13543970709,제 8 기,13360916295,제 7 기,9283578124,9,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 9 기,-2150246086,제 8 기,-6729151697,제 7 기,-22741413663,10,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,CIS,포괄손익계산서,-표준계정코드 미사용-,비지배지분 계속영업총포괄이익(손실),-,제 9 기,,제 8 기,,제 7 기,-24916461,12,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,CIS,포괄손익계산서,-표준계정코드 미사용-,지배기업의 소유주 계속영업총포괄이익(손실),-,제 9 기,,제 8 기,,제 7 기,-22687603389,13,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,CIS,포괄손익계산서,-표준계정코드 미사용-,비지배지분 중단영업총포괄이익(손실),-,제 9 기,,제 8 기,,제 7 기,-3713377,14,KRW,,466100,클로봇,CFS
20260320000430,11011,2025,01784914,CIS,포괄손익계산서,-표준계정코드 미사용-,지배기업의 소유주 중단영업총포괄이익(손실),-,제 9 기,,제 8 기,,제 7 기,-25180436,15,KRW,,466100,클로봇,CFS
