rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20251114001920,11014,2025,00136864,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 53 기 3분기말,682088291556,제 52 기말,628902089244,7,KRW,,,,,,,009270,신원,CFS
20251114001920,11014,2025,00136864,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 53 기 3분기말,426853165278,제 52 기말,371682719549,8,KRW,,,,,,,009270,신원,CFS
20251114001920,11014,2025,00136864,BS,재무상태표,-표준계정코드 미사용-,유동성장기금융예치금,-,제 53 기 3분기말,60000000,제 52 기말,0,9,KRW,,,,,,,009270,신원,CFS
20251114001920,11014,2025,00136864,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 53 기 3분기말,32107397644,제 52 기말,37315901747,10,KRW,,,,,,,009270,신원,CFS
20251114001920,11014,2025,00136864,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 53 기 3분기말,442899618,제 52 기말,200859144,11,KRW,,,,,,,009270,신원,CFS
20251114001920,11014,2025,00136864,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 53 기 3분기말,232639216612,제 52 기말,228555535232,12,KRW,,,,,,,009270,신원,CFS
20251114001920,11014,2025,00136864,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 53 기 3분기말,21055508662,제 52 기말,19119596441,13,KRW,,,,,,,009270,신원,CFS
20251114001920,11014,2025,00136864,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 53 기 3분기말,374770223,제 52 기말,78000000,14,KRW,,,,,,,009270,신원,CFS
20251114001920,11014,2025,00136864,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 53 기 3분기말,7827242000,제 52 기말,7262887000,15,KRW,,,,,,,009270,신원,CFS
20251114001920,11014,2025,00136864,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 53 기 3분기말,132346130519,제 52 기말,79149939985,16,KRW,,,,,,,009270,신원,CFS
20251114001920,11014,2025,00136864,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 53 기 3분기말,255235126278,제 52 기말,257219369695,17,KRW,,,,,,,009270,신원,CFS
20251114001920,11014,2025,00136864,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 53 기 3분기말,2624198466,제 52 기말,2350339886,18,KRW,,,,,,,009270,신원,CFS
