rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 8 기,5739089251365,제 7 기,4724182664945,제 6 기,4070471419196,7,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 8 기,1980890226457,제 7 기,2034208124252,제 6 기,1856066709152,8,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 8 기,78332153321,제 7 기,98108789418,제 6 기,100628602687,9,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 8 기,3811142436,제 7 기,3479840349,제 6 기,8595872409,10,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 8 기,792342666208,제 7 기,757872857298,제 6 기,733895518668,11,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 8 기,46381820070,제 7 기,38956834769,제 6 기,33919238009,12,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 8 기,42069876111,제 7 기,47258253002,제 6 기,29336686519,13,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 8 기,1017952568311,제 7 기,1088531549416,제 6 기,949690790860,14,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 8 기,3758199024908,제 7 기,2689974540693,제 6 기,2214404710044,15,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 8 기,610077189464,제 7 기,70749019634,제 6 기,22260894326,16,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 8 기,130302486996,제 7 기,119713480266,제 6 기,121050917510,17,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_InvestmentsInAssociatesAccountedForUsingEquityMethod,관계기업투자,-,제 8 기,11905684346,제 7 기,13015550280,제 6 기,12430813325,18,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_NetDeferredTaxAssets,이연법인세자산,-,제 8 기,94193895055,제 7 기,110151381444,제 6 기,101939785640,19,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_NoncurrentReceivables,장기매출채권 및 기타채권,-,제 8 기,196219460,제 7 기,192875028,제 6 기,173297164,20,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,순확정급여자산,-,제 8 기,0,제 7 기,0,제 6 기,6635575219,21,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 8 기,6961149398,제 7 기,168741825785,제 6 기,25128242717,22,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 8 기,62770145580,제 7 기,50911010784,제 6 기,48356455300,23,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 8 기,2682955687712,제 7 기,2005524342995,제 6 기,1775081081281,24,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 8 기,158836566897,제 7 기,150975054477,제 6 기,101347647562,25,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 8 기,1956911565949,제 7 기,1819937560940,제 6 기,1568742666020,27,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 8 기,1564865456680,제 7 기,1458970619299,제 6 기,1274635104522,28,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 8 기,264045547922,제 7 기,127494320725,제 6 기,22522908475,29,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 8 기,21638410000,제 7 기,21638410000,제 6 기,21638410000,30,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 8 기,876407438348,제 7 기,907063828164,제 6 기,827699725637,31,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 8 기,402774060410,제 7 기,402774060410,제 6 기,402774060410,32,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 8 기,392046109269,제 7 기,360966941641,제 6 기,294107561498,33,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 8 기,5739089251365,제 7 기,4724182664945,제 6 기,4070471419196,34,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 8 기,2569416118261,제 7 기,2328368322765,제 6 기,1881749200828,36,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동성리스부채,-,제 8 기,14233904595,제 7 기,9525338142,제 6 기,12169276569,37,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_CurrentLoansReceivedAndCurrentPortionOfNoncurrentLoansReceived,차입금,-,제 8 기,1214832707220,제 7 기,908332127774,제 6 기,874278230813,38,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 8 기,33317491637,제 7 기,17836031719,제 6 기,19934783981,39,KRW,,298020,효성티앤씨,CFS
20260311004548,11011,2025,01316227,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타금융부채,-,제 8 기,17266306402,제 7 기,6995216179,제 6 기,10142248422,40,KRW,,298020,효성티앤씨,CFS
