rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260318000144,11011,2025,01857991,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기,14516509307,제 1 기,14197382440,7,KRW,,489730,디비금융제13호스팩,OFS
20260318000144,11011,2025,01857991,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기,14516509307,제 1 기,14197382440,8,KRW,,489730,디비금융제13호스팩,OFS
20260318000144,11011,2025,01857991,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기,2144667157,제 1 기,2152006218,9,KRW,,489730,디비금융제13호스팩,OFS
20260318000144,11011,2025,01857991,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기,12079900,제 1 기,3294030,10,KRW,,489730,디비금융제13호스팩,OFS
20260318000144,11011,2025,01857991,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 2 기,12323030177,제 1 기,12000000000,11,KRW,,489730,디비금융제13호스팩,OFS
20260318000144,11011,2025,01857991,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 2 기,36732073,제 1 기,42082192,12,KRW,,489730,디비금융제13호스팩,OFS
20260318000144,11011,2025,01857991,BS,재무상태표,dart_ShortTermAccruedIncome,단기미수수익,-,제 2 기,36732073,제 1 기,42082192,13,KRW,,489730,디비금융제13호스팩,OFS
20260318000144,11011,2025,01857991,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 2 기,11479251920,제 1 기,11479251920,15,KRW,,489730,디비금융제13호스팩,OFS
20260318000144,11011,2025,01857991,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 2 기,11479251920,제 1 기,11479251920,16,KRW,,489730,디비금융제13호스팩,OFS
20260318000144,11011,2025,01857991,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 2 기,356543812,제 1 기,356543812,17,KRW,,489730,디비금융제13호스팩,OFS
20260318000144,11011,2025,01857991,BS,재무상태표,-표준계정코드 미사용-,전환권대가,-,제 2 기,356543812,제 1 기,356543812,18,KRW,,489730,디비금융제13호스팩,OFS
