ticker,corp_code,corp_name,bsns_year,reprt_code,report_name,fs_div,period_end,account_id,account_nm,amount
ILAG,ILAG,Intelligent Living Application Group Inc. - Ordinary Shares,2025,10-Q,half,YF_TS,2025-06-30,total_liabilities,quarterlyTotalLiabilitiesNetMinorityInterest,2199990.0
ILAG,ILAG,Intelligent Living Application Group Inc. - Ordinary Shares,2025,10-Q,half,YF_TS,2025-06-30,total_equity,quarterlyStockholdersEquity,11079912.0
ILAG,ILAG,Intelligent Living Application Group Inc. - Ordinary Shares,2025,10-Q,half,YF_TS,2025-06-30,long_term_debt,quarterlyLongTermDebt,201943.0
ILAG,ILAG,Intelligent Living Application Group Inc. - Ordinary Shares,2025,10-Q,half,YF_TS,2025-06-30,short_term_debt,quarterlyCurrentDebt,1068509.0
ILAG,ILAG,Intelligent Living Application Group Inc. - Ordinary Shares,2025,10-Q,half,YF_TS,2025-06-30,total_assets,quarterlyTotalAssets,13279902.0
ILAG,ILAG,Intelligent Living Application Group Inc. - Ordinary Shares,2025,10-Q,half,YF_TS,2025-06-30,cash,quarterlyCashCashEquivalentsAndShortTermInvestments,793969.0
ILAG,ILAG,Intelligent Living Application Group Inc. - Ordinary Shares,2025,10-Q,half,YF_TS,2025-06-30,cash,quarterlyCashAndCashEquivalents,793969.0
