ticker,corp_code,corp_name,bsns_year,reprt_code,report_name,fs_div,revenue,gross_profit,operating_income,net_income,total_assets,total_liabilities,total_equity,cash,short_term_debt,long_term_debt,operating_cash_flow,investing_cash_flow,financing_cash_flow,capex,eps,bps
YUMC,YUMC,"Yum China Holdings, Inc. Common Stock",2022,10-K,annual,YF_TS,9569000000.0,1427000000.0,658000000.0,442000000.0,11826000000.0,4666000000.0,6482000000.0,1130000000.0,2000000.0,,1413000000.0,-522000000.0,-844000000.0,-679000000.0,1.04,
YUMC,YUMC,"Yum China Holdings, Inc. Common Stock",2023,10-K,annual,YF_TS,10978000000.0,1885000000.0,1135000000.0,827000000.0,12031000000.0,4912000000.0,6405000000.0,1128000000.0,168000000.0,,1473000000.0,-743000000.0,-716000000.0,-710000000.0,1.97,
YUMC,YUMC,"Yum China Holdings, Inc. Common Stock",2024,10-K,annual,YF_TS,11303000000.0,1890000000.0,1200000000.0,911000000.0,11121000000.0,4694000000.0,5728000000.0,723000000.0,127000000.0,,1419000000.0,-178000000.0,-1636000000.0,-705000000.0,2.33,
YUMC,YUMC,"Yum China Holdings, Inc. Common Stock",2025,10-K,annual,YF_TS,11797000000.0,2039000000.0,1326000000.0,929000000.0,10783000000.0,4684000000.0,5379000000.0,506000000.0,30000000.0,,1466000000.0,-5000000.0,-1689000000.0,-626000000.0,2.51,
