ticker,corp_code,corp_name,bsns_year,reprt_code,report_name,fs_div,revenue,gross_profit,operating_income,net_income,total_assets,total_liabilities,total_equity,cash,short_term_debt,long_term_debt,operating_cash_flow,investing_cash_flow,financing_cash_flow,capex,eps,bps
MHD,MHD,"Blackrock MuniHoldings Fund, Inc. Common Stock",2025,10-Q,q1,YF_TS,,,,,1100471723.0,410120639.0,690351084.0,0.0,,,,,,,,
MHD,MHD,"Blackrock MuniHoldings Fund, Inc. Common Stock",2026,10-Q,q1,YF_TS,,,,,1157101402.0,488366778.0,668734624.0,,,,,,,,,
