ticker,corp_code,corp_name,bsns_year,reprt_code,report_name,fs_div,revenue,gross_profit,operating_income,net_income,total_assets,total_liabilities,total_equity,cash,short_term_debt,long_term_debt,operating_cash_flow,investing_cash_flow,financing_cash_flow,capex,eps,bps
APUR,APUR,Aperture AC - Class A Ordinary Shares,2025,10-Q,q3,YF_TS,,,,,56454.0,63700.0,-7246.0,,37500.0,,,,,,,
APUR,APUR,Aperture AC - Class A Ordinary Shares,2026,10-Q,q1,YF_TS,0.0,,-23510.0,-23207.0,207744.0,269223.0,-61479.0,22691.0,227689.0,,-21699.0,,,,-0.00171,
